PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Montefalcone, M; Morri, C; Bianchi, CN				Montefalcone, Monica; Morri, Carla; Bianchi, Carlo Nike			Influence of Local Pressures on Maldivian Coral Reef Resilience Following Repeated Bleaching Events, and Recovery Perspectives	FRONTIERS IN MARINE SCIENCE												Two severe heat waves triggered coral bleaching and mass mortality in the Maldives in 1998 and 2016. Analysis of live coral cover data from 1997 to 2019 in shallow (5 m depth) reefs of the Maldives showed that the 1998 heat wave caused more than 90% of coral mortality leaving only 6.8 +/- 0.3% of survived corals in all the shallow reefs investigated. No significant difference in coral mortality was observed among atolls with different levels of human pressure. Maldivian reefs needed 16 years to recover to the pre-bleaching hard coral cover values. The 2016 heat wave affected all reefs investigated, but reefs in atolls with higher human pressure showed greater coral mortality than reefs in atolls with lower human pressure. Additionally, exposed (ocean) reefs showed lower coral mortality than those in sheltered (lagoon) reefs. The reduced coral mortality in 2016 as compared to 1998 may provide some support to the Adaptive Bleaching Hypothesis (ABH) in shallow Maldivian reefs, but intensity and duration of the two heat waves were different. Analysis of coral cover data collected along depth profiles on the ocean sides of atolls, from 10 to 50 m, allowed the comparison of coral mortality at different depths to discuss the Deep Refuge Hypothesis (DRH). In the upper mesophotic zone (i.e., between 30 and 50 m), coral mortality after bleaching was negligible. However, live coral cover did not exceed 15%, a value lower than coral survival in shallow reefs. Low cover values of corals surviving in the mesophotic reefs suggest that their role as refuge or seed banks for the future recovery of some species in shallow-water reefs of the Maldives may be small. The repeatedly high coral mortality after bleaching events and the long recovery period, especially in sites with human pressure, suggest that the foreseen increased frequency of bleaching events would jeopardize the future of Maldivian reefs, and ask for reducing local pressures to improve their resilience.																		2296-7745				JUL 24	2020	7								587	10.3389/fmars.2020.00587							WOS:000552792400001						
J	Tangney, R; Merritt, DJ; Callow, JN; Fontaine, JB; Miller, B				Tangney, Ryan; Merritt, David J.; Callow, J. Nikolaus; Fontaine, Joseph B.; Miller, Ben P.			Seed traits determine species' responses to fire under varying soil heating scenarios	FUNCTIONAL ECOLOGY												Many plant species in fire-prone environments maintain persistence through fire via soil seedbanks. However, seeds stored within the soil are at risk of mortality from elevated soil temperatures during fire. Seeds may be protected from fire-temperature impacts by burial, however, those buried too deeply may germinate but fail to emerge. Thus, successful post-fire seed regeneration is contingent upon a trade-off between burial depth and survival through fire. We examined the relationships between seedling emergence behaviour, seed survival and soil temperatures during fire in 13 native and four non-native woodland species in southwestern Australia. We assessed total seedling emergence per depth, maximum seedling emergence depth and seedling emergence speed from seeds planted at eight depths (0, 1, 2, 3, 4, 5, 7, 10 cm). Soil temperatures were quantified using distributed temperature sensing in optic fibre (DTS), measured continuously between 1 and 10 cm in depth (temperatures were subsequently categorized into 1 cm increments for analysis) during five experimental fires in beds with fine fuels manipulated between 8 and 20 t/ha. Using seed survival and emergence success relative to soil temperatures, we determined vulnerability of seedling emergence relative to soil temperatures generated by combustion of fuel quantities typically observed in woodlands. Maximum depth of emergence varied between species from 2 to >10 cm, with a positive linear correlation to seed mass. Maximum soil temperatures from the two highest fuel masses exceeded seed lethal thresholds (T-50-representing temperatures lethal to 50% of seeds) of at least five species. Lethal temperatures were exceeded at all potential emergence depths for all three grass species, and all four non-native species studied. Of the remaining 10 species, temperatures did not exceed the lethal thresholds under any of the fuel mass levels tested. We found no relationship between lethal temperature thresholds and maximum emergence depth. Our data demonstrate that seeds exhibit variation in their response to soil heating and capacity to emerge from depth, with three distinct functional responses amongst our study species, which enable persistence through, and recruitment following, fire. Such variation in species attributes and fuel mass may lead to heterogeneity (within fires) or divergent trajectories (among fires) in community response under changed fire regime. A freePlain Language Summarycan be found within the Supporting Information of this article.				Callow, Nik/ABD-3038-2020; Fontaine, Joseph/M-9186-2013; Miller, Ben/H-7190-2013; Merritt, David/G-9376-2011	Callow, Nik/0000-0001-6525-953X; Fontaine, Joseph/0000-0002-6515-7864; Tangney, Ryan/0000-0002-6659-664X; Miller, Ben/0000-0002-8569-6697; Merritt, David/0000-0002-3250-6861												0269-8463	1365-2435				SEP	2020	34	9					1967	1978		10.1111/1365-2435.13623		JUL 2020					WOS:000551214700001						
J	Levipan, HA; Irgang, R; Yanez, A; Avendano-Herrera, R				Levipan, Hector A.; Irgang, Rute; Yanez, Alejandro; Avendano-Herrera, Ruben			Improved understanding of biofilm development by Piscirickettsia salmonis reveals potential risks for the persistence and dissemination of piscirickettsiosis	SCIENTIFIC REPORTS												Piscirickettsia salmonis is the causative agent of piscirickettsiosis, a disease with high socio-economic impacts for Chilean salmonid aquaculture. The identification of major environmental reservoirs for P. salmonis has long been ignored. Most microbial life occurs in biofilms, with possible implications in disease outbreaks as pathogen seed banks. Herein, we report on an in vitro analysis of biofilm formation by P. salmonis Psal-103 (LF-89-like genotype) and Psal-104 (EM-90-like genotype), the aim of which was to gain new insights into the ecological role of biofilms using multiple approaches. The cytotoxic response of the salmon head kidney cell line to P. salmonis showed interisolate differences, depending on the source of the bacterial inoculum (biofilm or planktonic). Biofilm formation showed a variable-length lag-phase, which was associated with wider fluctuations in biofilm viability. Interisolate differences in the lag phase emerged regardless of the nutritional content of the medium, but both isolates formed mature biofilms from 288 h onwards. Psal-103 biofilms were sensitive to Atlantic salmon skin mucus during early formation, whereas Psal-104 biofilms were more tolerant. The ability of P. salmonis to form viable and mucus-tolerant biofilms on plastic surfaces in seawater represents a potentially important environmental risk for the persistence and dissemination of piscirickettsiosis.					Irgang, Rute/0000-0001-5608-0060; Levipan, Hector/0000-0003-3281-4474												2045-2322					JUL 22	2020	10	1							12224	10.1038/s41598-020-68990-4							WOS:000556403500005	32699383					
J	Abadie, J; Dupouey, JL; Salvaudon, A; Gachet, S; Videau, N; Avon, C; Dumont, J; Tatoni, T; Berges, L				Abadie, Juliet; Dupouey, Jean-Luc; Salvaudon, Aline; Gachet, Sophie; Videau, Noemie; Avon, Catherine; Dumont, Jerome; Tatoni, Thierry; Berges, Laurent			Historical ecology of Mediterranean forests: Land use legacies on current understorey plants differ with time since abandonment and former agricultural use	JOURNAL OF VEGETATION SCIENCE												Questions Land use legacies in current forest understorey vegetation, thoroughly studied in temperate regions, were investigated in a Mediterranean context. We tested the effect of three historical variables on current forest plant communities and traits: forest temporal continuity (ancient: forested before 1860, recent: reforested after 1860, and very recent forest: reforested after 1958) and type of land use in 1860 and 1958 (forest, pasture or arable land). Location The Regional Natural Park of Luberon (southeastern France). Methods We used a comprehensive vegetation plot database (473 species in 1,429 plots). Species' response to historical variables was tested with logistic regressions, and the relationship between plant traits and historical variables was analysed with RLQ and fourth-corner analyses. Results Among all studied species, 250 responded to forest temporal continuity, 208 to 1860 land use, and 246 to 1958 land use. Species associated with ancient forests were more frequently forest specialists or forest edge species, shade-tolerant and perennials, while species associated with recent and very recent forests were more frequently annuals, anemochorous and heliophilous species. Species exhibited different traits and ecological preferences according to the type of land use prior to forest: therophytes were more frequent on former arable land while chamaephytes were more frequent on former pasture. Trait responses to 1860 and 1958 land uses were globally consistent. Conclusions The effect of forest temporal continuity and past land use on forest understorey communities was consistent with other studies in northern Europe or northern America, which suggests that the same ecological processes apply in temperate lowland and Mediterranean regions. This study highlights a succession of plant communities in the long term and different trajectories of succession according to the type of former agricultural use. The long-term legacies of past land use in current forest plant communities highlight the importance to preserve ancient forests, where typical forest species can be maintained.					Berges, Laurent/0000-0003-0408-7900												1100-9233	1654-1103				JAN	2021	32	1								10.1111/jvs.12860		JUL 2020					WOS:000550981100001						
J	An, H; Zhao, YP; Ma, MJ				An, Hang; Zhao, Yunpeng; Ma, Miaojun			Precipitation controls seed bank size and its role in alpine meadow community regeneration with increasing altitude	GLOBAL CHANGE BIOLOGY												The Tibetan Plateau has undergone significant climate warming in recent decades, and precipitation has also become increasingly variable. Much research has explored the effects of climate change on vegetation on this plateau. As potential vegetation buried in the soil, the soil seed bank is an important resource for ecosystem restoration and resilience. However, almost no studies have explored the effects of climate change on seed banks and the mechanisms of these effects. We used an altitudinal gradient to represent a decrease in temperature and collected soil seed bank samples from 27 alpine meadows (3,158-4,002 m) along this gradient. A structural equation model was used to explore the direct effects of mean annual precipitation (MAP) and mean annual temperature (MAT) on the soil seed bank and their indirect effects through aboveground vegetation and soil environmental factors. The species richness and abundance of the aboveground vegetation varied little along the altitudinal gradient, while the species richness and density of the seed bank decreased. The similarity between the seed bank and aboveground vegetation decreased with altitude; specifically, it decreased with MAP but was not related to MAT. The increase in MAP with increasing altitude directly decreased the species richness and density of the seed bank, while the increase in MAP and decrease in MAT with increasing altitude indirectly increased and decreased the species richness of the seed bank, respectively, by directly increasing and decreasing the species richness of the plant community. The size of the soil seed bank declined with increasing altitude. Increases in precipitation directly decreased the species richness and density and indirectly decreased the species richness of the seed bank with increasing elevation. The role of the seed bank in aboveground plant community regeneration decreases with increasing altitude, and this process is controlled by precipitation but not temperature.					Ma, Miaojun/0000-0001-7046-9574												1354-1013	1365-2486				OCT	2020	26	10					5767	5777		10.1111/gcb.15260		JUL 2020					WOS:000550896200001	33463902					
J	Cury, RTD; Montibeller-Santos, C; Balch, JK; Brando, PM; Torezan, JMD				dos Santos Cury, Roberta Thays; Montibeller-Santos, Cinthia; Balch, Jennifer K.; Brando, Paulo Monteiro; Torezan, Jose Marcelo D.			Effects of Fire Frequency on Seed Sources and Regeneration in Southeastern Amazonia	FRONTIERS IN FORESTS AND GLOBAL CHANGE												The trajectory and recovery time of fire-disturbed forests depend on the capacity of seedlings and resprouts to get established over time. Here, we investigated the mechanisms associated with fire effects on post-fire regeneration in the context of a large-scale fire experiment located in southeastern Amazonia. Specifically, we tested the hypothesis that recurrent understory fires reduce forest regeneration capacity by reducing the recruitment of seedlings, the viability of the soil seed bank, the seed rain, and the resprouts. The experiment was comprised of three 50-ha plots: an unburned control, and two plots that were experimentally burned three (triennially) or six (annually) times between 2004 and 2010. Seedlings represented 2.4 and 0.6% of the seed rain and soil seed bank in the Control and burned treatment plots, respectively. Compared to the control, the triennial burns caused more reduction than the annual ones in seed rain (-42 vs. -10%) and seed bank (-78 vs. -50%). These fire-related reduction in seed rain in both treatments explain most of the low post-fire density of seedlings (0.4 and 0.8 ind/m(2), respectively), compared with the Control (2.9 ind/m(2)). The 3-year interval between fires contributed to highest mortality of seeds stored in the soil than in the annual burn treatment, where fires were less severe. However, there were 5.5 times more resprouting in the plot burned triennially compared with the one burned annually. In both treatments, though, the number of resprouts declined over time. In conclusion, seeds from both seed rain and seed bank and resprouting were negatively affected by both fire frequencies, reducing the likelihood of native species recovery by altering the regeneration pathways. This situation is expected to be increasingly common in southeastern Amazon forests, particularly under warmer and dryer climate conditions.				Brando, Paulo/AAC-9396-2019	Brando, Paulo/0000-0001-8952-7025													2624-893X				JUL 21	2020	3								82	10.3389/ffgc.2020.00082							WOS:000558860000001						
J	Ong, GHM; Lai, S; Yaakub, SM; Todd, P				Ong, Glendon Hong Ming; Lai, Samantha; Yaakub, Siti Maryam; Todd, Peter			Depauperate seed banks in urban tropical seagrass meadows	MARINE AND FRESHWATER RESEARCH												Seagrasses need to be resilient if they are to persist in the long term. Being able to build up a dormant seed bank in sediments is a key strategy that some species employ to regenerate from large-scale degradation. Much of the research on seed banks has focussed on temperate species, and little is known regarding the status of seed banks in tropical meadows. In the present study, we examined the seed bank status of three common seagrass species at six sites in Singapore and attempted to identify potential drivers of seed abundance. Our results indicated depauperate seed banks with few species setting viable seed and low seed densities.Halophila ovalisseeds were found at four sites andHalodule uninervisseeds at two sites, butCymodocea rotundataseeds were absent from all six sites. WhereasH. ovalisseed viability ranged from 20% to 68.8%, none of theH. uninervisseeds was viable.Halophila ovalisseed densities (33-334 m(-2)) were much higher than those ofH. uninervis(9-21 m(-2)). Of the variables examined, onlyH. ovaliscover was positively correlated with the number of seeds. Our study has highlighted the vulnerability of seagrass meadows in Singapore's urban waters to future disturbances.				Yaakub, Siti Maryam/V-2246-2017; Todd, Peter A/H-8410-2012	Yaakub, Siti Maryam/0000-0002-5703-5189; Todd, Peter/0000-0001-5150-9323												1323-1650	1448-6059					2020	71	8					935	941		10.1071/MF19204		JUL 2020					WOS:000548941000001						
J	Sandi, SG; Saco, PM; Rodriguez, JF; Saintilan, N; Wen, L; Kuczera, G; Riccardi, G; Willgoose, G				Sandi, Steven G.; Saco, Patricia M.; Rodriguez, Jose F.; Saintilan, Neil; Wen, Li; Kuczera, George; Riccardi, Gerardo; Willgoose, Garry			Patch organization and resilience of dryland wetlands	SCIENCE OF THE TOTAL ENVIRONMENT												Dryland wetlands are ecosystems of high ecological importance as they serve as habitat sanctuaries for aquatic and terrestrial biota in areas with very few resources; therefore, the study of such environments is of major importance for the conservation of biodiversity in arid and semi-arid areas. The vegetation organization in these ecosystems is driven by the water regime as the main driver, but local processes like seed banks and soil resources redistribution also play a crucial role in determining the spatial distribution of the vegetation. Assessment of vegetation dynamics and long-term resilience requires the use of realistic models that can integrate the water regime and that can continuously simulate vegetation extent and conditions under flood-drought cycles. Here we study the influence of the water regime as the main driver of the vegetation. We apply a vegetation-modelling framework to compare the performance of a simplified model at the cell scale and a model integrated at a patch scale. Our results show that aggregating the analysis of vegetation dynamics at the patch scale allows for the incorporation of the effects of both local drivers (acting within the patch) as well as the global drivers (acting over the patch as a whole). The water regime acts as a global driver for the vegetation and indirectly affects the local drivers. Our patch scale model successfully captures wetland vegetation dynamics using the water regime as the main driver for representing changes in the vegetation and assessment of the wetland resilience under flood-drought periods. (C) 2020 Elsevier B.V. All rights reserved.				Sandi, Steven/R-6663-2019	Sandi, Steven/0000-0001-5463-8307; Rodriguez, Jose F/0000-0002-1472-1277; Saintilan, Neil/0000-0001-9226-2005												0048-9697	1879-1026				JUL 15	2020	726								138581	10.1016/j.scitotenv.2020.138581							WOS:000537422200011	32348947					
J	Ward, B; Wills, A; Tunsell, V				Ward, B.; Wills, A.; Tunsell, V.			Silviculture and fire effects on understorey flowering in jarrah forest	AUSTRALIAN FORESTRY												Long-term forest monitoring undertaken by Forestchecksince 2001 has examined the effects of silvicultural treatment on floral diversity and assemblage composition in the jarrah forest of southwest Western Australia. Both prescribed burns and wildfires have overlain the network of Forestcheckmonitoring sites, providing the opportunity to examine fire and silviculture interactions in natural experiments and allowing experimental control of time-since-fire effects on the flora. We report here two opportunistic experiments. First, the early effects of prescribed burns in spring on the flowering of the vascular flora were compared with closely paired sites that were long unburnt. Second, the early effects of a wildfire in summer on the flowering of the vascular flora were compared between silvicultural treatments. Flowering richness tended to be less on burnt grids in the non-peak period in the first two years after fire in one experiment, but there were no differential effects of silviculture on flowering assemblages arising from interaction with wildfires. Flowering assemblages varied from year to year and the extent to which they varied differed between locations but not as a result of silvicultural treatments. We conclude that no special management with respect to plant flowering is required to remedy outcomes of interaction between wildfire and silvicultural treatments. Further information is needed to understand the long-term implications of variability in flowering assemblages and how it affects the reproductive viability of understorey species and their interactions with pollinator networks in the face of a changing climate.					Wills, Allan/0000-0002-4349-5053												0004-9158	2325-6087				JUL 2	2020	83	3					152	160		10.1080/00049158.2020.1787935		JUL 2020					WOS:000547739200001						
J	Shen, GC; Tan, SS; Sun, XY; Chen, YW; Li, BH				Shen, Guochun; Tan, Shanshan; Sun, Xiaoying; Chen, Yanwen; Li, Buhang			Experimental Evidence for the Importance of Light on Understory Grass Communities in a Subtropical Forest	FRONTIERS IN PLANT SCIENCE												Light is one of the most important environmental filters for forest understory grass communities. It is predicted that light can select species with the same light requirements, resulting in a decrease in species compositional dissimilarity among grass communities experiencing the same light intensity, and an increase in community dissimilarity under variable light intensities. However, these predictions have been questioned recently in light of modern coexistence theories, and evidence for them in natural communities is often indistinguishable from patterns created by dispersal limitation and biotic interactions. To help fill this gap, we sampled 48 understory grass communities that had regenerated from the same soil seed bank in Southern China. Plots were established under a light intensity gradient. Changes in species composition and neighborhood densities were monitored over a growing season. Our experimental setup controls for bias from dispersal limitation and is useful for detecting the effects of biotic interactions at different intensities of light. As expected, (1) compositional dissimilarity of grass communities increased between communities with different light intensities. The extent to which communities became more dissimilar was positively correlated with the difference in the light intensity. (2) No significant change in compositional dissimilarity was observed among communities experiencing the same light intensity. (3) Finally, relative neighborhood density significantly decreased in communities with moderate to high shading treatments. Our results clearly show that light can drive compositional divergence among communities under different light densities. However, the light may not lead to convergence among communities experiencing the same low light intensity, because intense competition induced by low light might enlarge species compositional differences, as shown with the neighborhood density analysis. Therefore, our study provides more convincing evidence for the importance of light on understory grass communities in subtropical forests and highlights the need to jointly consider biotic interactions when testing for evidence for environmental filtering.																	1664-462X					JUL 10	2020	11								1051	10.3389/fpls.2020.01051							WOS:000555883800001	32754188					
J	Owen, MJ; Powles, SB				Owen, Mechelle J.; Powles, Stephen B.			Lessons learnt: crop-seed cleaning reduces weed-seed contamination in Western Australian grain samples	CROP & PASTURE SCIENCE												Weeds are a major contributing factor to crop yield loss. Weed control is regularly practiced during the growing season, with many growers making a conscious effort to minimise weed-seed return to the soil seedbank during the cropping program. However, growers may be unintentionally introducing weed seeds through sowing of contaminated crop seed. Using samples of crop seed obtained from 29 growers across two Western Australian grain-growing regions, 81 samples were hand-cleaned to determine weed-seed contamination levels. Of those samples, 41% were weed-free, and in the remaining 59%, the main contaminant was Lolium rigidum (annual ryegrass), occurring in 49% of contaminated samples. Crop type and cleaning method had significant effects on the level of weed-seed contamination, with barley having higher levels of contamination than other crops, and professional contractors providing lower contamination than other methods of cleaning. However, any seed-cleaning method provided significantly cleaner grain samples than no seed cleaning. This study established that crop-seed contamination was evident on Western Australian farms and that growers may be unintentionally sowing weed seeds with their crops. Seed cleaning combined with judicious paddock selection and weed-seed removal during the growing season can lead to weed-free crop seed.					powles, stephen/0000-0001-6375-1977												1836-0947	1836-5795					2020	71	7					660	667		10.1071/CP20093		JUL 2020					WOS:000547146700001						
J	Franca, LX; Dodds, DM; Reynolds, DB; Bond, JA; Mills, A; Catchot, AL; Peterson, DG				Franca, Lucas X.; Dodds, Darrin M.; Reynolds, Daniel B.; Bond, Jason A.; Mills, Anthony; Catchot, Angus L.; Peterson, Daniel G.			Influence of flooding period and seed burial depth on Palmer amaranth (Amaranthus palmeri) seed germination	PEST MANAGEMENT SCIENCE												BACKGROUND Flooding throughout fall and winter months is an effective practice for rice (Oryza sativaL.) straw decomposition, soil seedbank depletion, and waterfowl habitat in Mississippi. Nevertheless, limited research is available regarding the effects of fall-winter flooding and seed burial depth on Palmer amaranth (Amaranthus palmeriS. Wats.) seed germination. The objective of this study was to evaluate the effect of flooding period and seed burial depth onA. palmeriseed damage and germination in three different soil textures in Mississippi. RESULTS Amaranthus palmeriseed damage was greater when seeds were buried in sandy loam compared to silt loam soil textures. An interaction between flooding period and seed burial depth was present forA. palmeriseed germination. Flooding periods of 1-month (at 0 and 15 cm burial depth) and 2 months (at 0 cm burial depth) provided similarA. palmeriseed germination compared to no-flooding (at 0 cm burial depth). In addition, flooding periods of 3, 4, and 5 months reducedA. palmeriseed germination by 10, 10 and 14 percentage points at 0 cm burial depth, and 36, 40, and 41 percentage points when seeds were buried at 15 cm, respectively, across all soil textures. CONCLUSION This research demonstrates that flooding for 3, 4, and 5-months throughout fall and winter is an effective cultural practice to increase soil seedbank depletion through reduced germination potential to help manage herbicide-resistantA. palmeripopulations in sandy loam, silt, and silt loam soil textures.					Reis, AlessanRSS/0000-0001-8486-7469; Franca, Lucas/0000-0002-6063-6719												1526-498X	1526-4998				NOV	2020	76	11					3832	3837		10.1002/ps.5934		JUL 2020					WOS:000554690700001	32472730					
J	Mashavakure, N; Mashingaidze, AB; Musundire, R; Gandiwa, E; Svotwa, E				Mashavakure, Nilton; Mashingaidze, Arnold B.; Musundire, Robert; Gandiwa, Edson; Svotwa, Ezekia			Germinable weed seed-bank response to plant residue application and hand weeding under two contrasting tillage systems in a granite-derived clay loam soil in Zimbabwe	SOUTH AFRICAN JOURNAL OF PLANT AND SOIL												High levels of weed infestation are among the major reasons for the limited adoption of conservation agriculture techniques by farmers in sub-Saharan Africa. This study investigated the effects of plant residue application (zero: NR, low: LR, medium: MR and high: HR) and hand weeding (twice: TWI, thrice: THR, four times: FOU and clean weeding: CLE) under two tillage systems (basin planting: BASIN, and conventional tillage: CT) on weed seed density in a clay loam soil at Chinhoyi University of Technology experimental farm, Zimbabwe. During 2014/15, the number of germinableAmaranthus hybridusL. seeds was higher in BASIN+NR+THR and BASIN+MR+TWI than other treatments. Germinable propagules ofCyperusL. spp. were fewer in NR+FOU and NR+CLE than NR+TWI and NR+THR plots. In 2015/16, TWI resulted in an increase of 52.3-79.5% of the number of germinableA. hybridusseeds compared to THR, FOU and CLE. Germinable weed seeds increased by 67.1% forAlternanthera pungensKunth and 164.8% forGalinsoga parvifloraCav. in the surface compared to the subsurface layers of BASIN but were evenly distributed in CT. The results suggest that cultural practices exert selection pressure on individual weed species which may change the weed species composition in the soil seed bank.				Gandiwa, Edson/I-2925-2019	Gandiwa, Edson/0000-0003-0708-350X; svotwa, Ezekia/0000-0002-2923-7138; Mashingaidze, Arnold Bray/0000-0001-9148-2858												0257-1862	2167-034X				MAY 26	2020	37	3					227	235		10.1080/02571862.2020.1723721		JUL 2020					WOS:000547416000001						
J	Zhao, M; Yu, YW; Shi, Y; Mou, XM; Degen, A				Zhao, Min; Yu, Yingwen; Shi, Ying; Mou, Xiaoming; Degen, Allan			Mound-building ants increase the proportion of Gramineae in above-ground vegetation and the soil seed bank in alpine meadows	JOURNAL OF VEGETATION SCIENCE												Question The impact of ants on the vegetation and soil seed bank of alpine meadows on the Qinghai-Tibetan Plateau is largely unknown. We questioned how the mound-building ant,Camponotus herculeanus, affects the above-ground vegetation, the soil seed bank and physico-chemical properties of the soil. Location An alpine meadow in the northeast margin of the Qinghai-Tibetan Plateau (37 degrees 40 ' N, 102 degrees 32 ' E), China. Methods We used field and greenhouse studies to determine the above-ground vegetation parameters and soil physico-chemical properties, and the soil seed bank composition under the mound (UM), the herbage circle at about 10 cm width around the outside of the mound (mound edge, ME) and the area 1 m from the center of the mound (control). Results (a) The mound edge had higher vegetation height, greater above-ground biomass, lower vegetation coverage and lower plant richness than controls; (b) Gramineae had a higher total importance value, which was based on the height, coverage and biomass of each plant species, and composed a higher biomass proportion in the mound edge than in controls (68% vs. 38%), while most of the perennial dicotyledons were restricted to the controls; (c) dicotyledons were the main seed group in the 0-8 cm layer of soil(UM)(43%), soil(ME)(51%) and soil(control)(60%), while Gramineae had a significantly higher seed density and percentage of total seeds in the soil(UM)(16,507 +/- 2,882.7 seeds/m(3), 28.1%) than in the soil(control)(4,200 +/- 799.5 seeds/m(3), 10.2%); and (d) soil in the 0-8 cm layer under the mound had lower water content and lower bulk density than soil on the mound edge and in controls. Conclusions Mound-building activity ofCamponotus herculeanusincreased the proportion of Gramineae and decreased the proportion of dicotyledons at the site of the study indicating, that mound building could enhance the transformation of a grass and sedges community to mainly a grass community in the alpine meadow.																	1100-9233	1654-1103				SEP	2020	31	5					867	876		10.1111/jvs.12907		JUL 2020					WOS:000546406300001						
J	Erfanzadeh, R; Daneshgar, M; Ghelichnia, H				Erfanzadeh, Reza; Daneshgar, Maryam; Ghelichnia, Hassan			Improvement of the seedling emergence method in soil seed bank studies using chemical treatments	COMMUNITY ECOLOGY												The seedling emergence method (SEM) is the most frequently used method for studying the soil seed bank. The main problem with this method is that it cannot provide a complete assessment of the seed flora present in the soil because its results are influenced by seed dormancy. In order to break seed dormancy of the soil seed bank, SEM can be combined with some chemical treatments. The objectives of this study were to determine the best chemical treatment which is able to overcome seed dormancy, and to study the effects of different chemical treatments on soil seedling emergence of different plant functional groups. Therefore, twenty soil samples were collected in the early spring in subalpine rangelands in northern Iran. Each soil sample was divided into four equal subsamples, and each subsample was treated by one of the dormancy-breaking treatments including gibberellic acid (GA(3)), hydrogen peroxide (H2O2), potassium nitrate (KNO3) and distilled water as control. The emergent species from the soil samples were categorized into functional groups, i.e., annual forbs, perennial forbs and perennial grasses. The results showed that the highest total seedling emergence was observed in the soil samples treated with GA(3)(5465 seedlings/m(2)), whereas the lowest seedling emergence was found in the soil samples by KNO(3)application (586 seedlings/m(2)). The perennial forbs were the only functional group that responded to all chemical treatments. We concluded that the use of GA(3)for breaking seed dormancy can be useful for providing a more reliable estimation of the soil seed bank characteristics.																	1585-8553	1588-2756				JUL	2020	21	2					183	190		10.1007/s42974-020-00020-9		JUL 2020					WOS:000545302400001						
J	Ruttledge, A; Whalley, RDB; Falzon, G; Backhouse, D; Sindel, BM				Ruttledge, Annemieke; Whalley, Ralph D. B.; Falzon, Gregory; Backhouse, David; Sindel, Brian M.			The role of soil temperature and seed dormancy in the creation and maintenance of persistent seed banks ofNassella trichotoma(serrated tussock) on the Northern Tablelands of New South Wales	RANGELAND JOURNAL												A large and persistent soil seed bank characterises many important grass weeds, includingNassella trichotoma(Nees) Hack. ex Arechav. (serrated tussock), a major weed in Australia and other countries. In the present study we examined the effects of constant and alternating temperatures in regulating primary and secondary dormancy and the creation and maintenance of its soil seed bank in northern NSW, Australia. One-month-old seeds were stored at 4, 25 degrees C, 40/10 degrees C and 40 degrees C, in a laboratory, and germination tests were conducted every two weeks. Few seeds germinated following storage at 4 degrees C, compared with seeds stored at 25 degrees C, 40/10 degrees C and 40 degrees C. Nylon bags containing freshly harvested seeds were buried amongN. trichotomastands in early summer, and germination tests conducted following exhumation after each season over the next 12 months. Seeds buried over summer and summer plus autumn had higher germination than seeds buried over summer plus autumn plus winter, but germination increased again in the subsequent spring. Seeds stored for zero, three, six and 12 months at laboratory temperatures were placed on a thermogradient plate with 81 temperature combinations, followed by incubation at constant 25 degrees C of un-germinated seeds. Constant high or low temperatures prolonged primary dormancy or induced secondary dormancy whereas alternating temperatures tended to break dormancy. Few temperature combinations resulted in more than 80% germination.				Falzon, Greg A/A-2657-2012	Falzon, Greg A/0000-0002-1989-9357												1036-9872	1834-7541					2020	42	2					85	95		10.1071/RJ20008		JUL 2020					WOS:000546116400001						
J	Ristau, TE; Royo, AA				Ristau, Todd E.; Royo, Alejandro A.			Influence of stand age, soil attributes, and cover type on Rubus (Rosaceae) seed bank abundance	JOURNAL OF THE TORREY BOTANICAL SOCIETY												We assessed Rubus seed bank abundance and variability in 39 stands located throughout northern Pennsylvania as part of a replicated chronosequence of age classes. Seed abundance declined precipitously after stand age 60 in the Allegheny hardwoods or after stand age 50 in the northern hardwood and oak forests. Variability among sites increased with stand age, resulting in less predictability of Rubus seed abundance. Rubus seed banks were more than twice as abundant in Allegheny and northern hardwoods as in mixed oaks. Rubus seed bank abundance decreased as percent clay in the soil increased. Given that Rubus seed bank abundance declines with age and seed abundance becomes more variable, we suggest that there will be less Rubus immediately following the stand-replacing disturbances in older stands, potentially changing plant competition dynamics and wildlife food sources.																	1095-5674	1940-0616				JUL-SEP	2020	147	3					222	231		10.3159/TORREY-D-17-00015.1							WOS:000599331300002						
