"rowID","studyID","Year","Lat_Deg","Lon_Deg","Country","Temp_mean","Temp_range","Prec_tot","Habitat_Current","Habitat_Target","Habitat_Broad","Habitat_Degraded","Biome_WWF","Biome_WWF_Broad","Biome_WWF_Zone","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Seed_density_m2","Seed_density_litre","Total_Species","Pos_Species","Neg_Species"
"JP214","C024",2012,38.05,-4.71666666666667,"Spain",16.73,31.88,607.001,"Forest",NA,"Forest",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,30,706.858347057703,40,28274.3338823081,NA,1,3000,3000,"Emergence",NA,NA,NA,19571,9229,NA,68,NA,NA
"JP215","P011",2012,51.0166666666667,5.56666666666667,"Belgium",10.6125,25.17,845.175,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,35,962.112750161874,50,48105.6375080937,NA,1,384,384,"Emergence",NA,NA,NA,324,876.976217036974,NA,9,NA,NA
"JP216","P011",2012,50.8,4.63333333333333,"Belgium",10.8841666666667,24.29,704.209,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,35,962.112750161874,50,48105.6375080937,NA,1,384,384,"Emergence",NA,NA,NA,5101,13806.9619848938,NA,53,NA,NA
"JP217","P011",2012,51.2666666666667,5.5,"Belgium",10.8233333333334,24.98,784.543,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,35,962.112750161874,50,48105.6375080937,NA,1,384,384,"Emergence",NA,NA,NA,407,1101.63370473472,NA,21,NA,NA
"JP218","F014",2012,-20.75,-42.85,"Brazil",21.2341666666667,15.57,1266.868,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,62500,50,3125000,NA,1,80,80,"Emergence",NA,NA,NA,5194,1038.8,NA,66,NA,22
"JP219","H017",2012,40.45,115.833333333333,"China",10.3716666666667,42.08,392.608,"Wetland",NA,"Wetland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,50,1963.49540849362,100,196349.540849362,NA,12,15,180,"Emergence",NA,NA,NA,8776,24831,NA,27,NA,NA
"JP220","D013",2012,37.0333333333333,-6.4,"Spain",18.7916666666667,25.39,612.441,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,80,5026.54824574367,30,150796.44737231,NA,18,12,216,"Emergence",NA,NA,NA,2551,2349.56168881612,NA,35,NA,NA
"JP221","G018",2012,42.25,-8.11666666666667,"Spain",12.375,24.18,976.448,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,75,4417.86466911065,100,441786.466911065,NA,3,25,75,"Emergence",NA,NA,NA,1467,4427.47831022574,NA,60,NA,2
"JP222","G018",2012,42.25,-8.11666666666667,"Spain",12.375,24.18,976.448,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,75,4417.86466911065,100,441786.466911065,NA,3,25,75,"Emergence",NA,NA,NA,349,1053.29920263721,NA,41,NA,5
"JP223","G019",2012,29,31,"Egypt",23.2633333333334,30.14,4.839,"Grassland",NA,"Grassland",0,"Flooded Grasslands and Savannas","Tropical and Subtropical Grasslands, Savannas and Shrublands","Mediterranean and Desert",NA,NA,50000,50,2500000,NA,15,10,150,"Emergence",NA,NA,NA,1290,172,NA,31,NA,NA
"JP224","G019",2012,29,31,"Egypt",23.2633333333334,30.14,4.839,"Grassland","Grassland","Grassland",1,"Flooded Grasslands and Savannas","Tropical and Subtropical Grasslands, Savannas and Shrublands","Mediterranean and Desert",NA,NA,50000,50,2500000,NA,15,10,150,"Emergence",NA,NA,NA,3532,471,NA,34,NA,NA
"AA093","K011",2012,59.4666666666667,25.2833333333333,"Estonia",6.04333333333336,31.6,721.51,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,10000,50,5e+05,NA,2,10,20,"Emergence",NA,NA,NA,4029,20145,NA,39,30,NA
"AA094","K011",2012,59.4666666666667,25.2833333333333,"Estonia",6.04333333333336,31.6,721.51,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,10000,50,5e+05,NA,2,10,20,"Emergence",NA,NA,NA,1985,9925,NA,45,37,NA
"AA095","K011",2012,59.4666666666667,25.2833333333333,"Estonia",6.04333333333336,31.6,721.51,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,10000,50,5e+05,NA,2,10,20,"Emergence",NA,NA,NA,2287,11435,NA,46,38,NA
"AA096","K011",2012,59.4666666666667,25.2833333333333,"Estonia",6.04333333333336,31.6,721.51,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,10000,50,5e+05,NA,2,10,20,"Emergence",NA,NA,NA,741,3705,NA,38,37,NA
"JP225","F015",2012,-33.45,-70.7,"Chile",15.6991666666667,26.19,442.098,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,50,98174.770424681,NA,2,40,80,"Emergence",NA,NA,NA,233,1482,NA,27,NA,18
"AA097","C025",2012,38.05,-4.71666666666667,"Spain",16.73,31.88,607.001,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,60,2827.43338823081,40,113097.335529233,NA,4,150,600,"Emergence",NA,NA,4000,16993,10016.5,NA,42,NA,NA
"AA098","C025",2012,38.05,-4.71666666666667,"Spain",16.73,31.88,607.001,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,60,2827.43338823081,40,113097.335529233,NA,4,75,300,"Emergence",NA,NA,2000,4860,5729,NA,34,NA,NA
"AA099","C025",2012,38.05,-4.71666666666667,"Spain",16.73,31.88,607.001,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,60,2827.43338823081,40,113097.335529233,NA,4,75,300,"Emergence",NA,NA,2000,6708,7908,NA,35,NA,NA
"JP226","T009",2012,9.33333333333333,40.3333333333333,"Ethiopia",28.0675,19.03,563.022,"Grassland",NA,"Grassland",0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,NA,1e+06,100,1e+08,NA,4,20,80,"Emergence",NA,NA,NA,624320,7804,NA,47,NA,NA
"JP227","T009",2012,9.33333333333333,40.3333333333333,"Ethiopia",28.0675,19.03,563.022,"Grassland","Grassland","Grassland",1,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,NA,1e+06,100,1e+08,NA,4,20,80,"Emergence",NA,NA,NA,141200,1765,NA,34,NA,NA
"JP228","T009",2012,7.78333333333333,38.6666666666667,"Ethiopia",21.1266666666667,12.31,1053.771,"Grassland",NA,"Grassland",0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,NA,1e+06,100,1e+08,NA,4,20,80,"Emergence",NA,NA,NA,684880,8561,NA,54,NA,NA
"JP229","T009",2012,7.78333333333333,38.6666666666667,"Ethiopia",21.1266666666667,12.31,1053.771,"Grassland","Grassland","Grassland",1,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,NA,1e+06,100,1e+08,NA,4,20,80,"Emergence",NA,NA,NA,378960,4737,NA,43,NA,NA
"JP230","G020",2012,-30.4,29.4,"South Africa",14.17,24.25,879.818,"Grassland",NA,"Grassland",0,"Montane Grasslands and Shrublands","Montane Grasslands and Shrublands","Tropical",NA,NA,40000,50,2e+06,NA,3,20,60,"Emergence",NA,NA,NA,790,329.166666666667,NA,37,NA,NA
"JP231","M027",2012,-37.1333333333333,145.966666666667,"Australia",13.415,24.11,871.565,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,68.4,3674.53243134477,50,183726.621567238,NA,4,150,600,"Emergence",NA,NA,NA,8592,3897,NA,68,NA,28
"JP232","M027",2012,-37.1333333333333,145.966666666667,"Australia",13.415,24.11,871.565,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,68.4,3674.53243134477,50,183726.621567238,NA,4,150,600,"Emergence",NA,NA,NA,16694,7572,NA,58,NA,34
"JP233","M027",2012,-37.1333333333333,145.966666666667,"Australia",13.415,24.11,871.565,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,68.4,3674.53243134477,50,183726.621567238,NA,4,150,600,"Emergence",NA,NA,NA,891,404,NA,59,NA,19
"JP234","M027",2012,-37.1333333333333,145.966666666667,"Australia",13.415,24.11,871.565,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,68.4,3674.53243134477,50,183726.621567238,NA,4,150,600,"Emergence",NA,NA,NA,761,345,NA,52,NA,14
"JP235","A013",2012,-2.36666666666667,34.7833333333333,"United Republic of Tanzania",22.9725,14.74,687.287,"Grassland",NA,"Grassland",0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,100,7853.98163397448,200,1570796.3267949,NA,10,8,80,"Emergence",NA,NA,20000,135,214.859173174059,NA,34,NA,NA
"JP236","S027",2012,-36.0666666666667,144.4,"Australia",16.1108333333334,26.79,364.155,"Grassland","Grassland","Grassland",1,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,45,1590.43128087983,50,79521.5640439916,NA,16,240,3840,"Emergence",NA,NA,NA,71535,12234,NA,121,NA,NA
"JP237","L024",2012,24.8166666666667,102.7,"China",17.36,19.75,821.561,"Aquatic","Aquatic","Aquatic",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,80,5026.54824574367,300,1507964.4737231,NA,41,5,205,"Emergence",NA,NA,NA,260,252,NA,6,NA,NA
"ED017","T010",2012,39.45,-4.86666666666667,"Spain",15.9116666666667,31.58,634.163,"Forest",NA,"Forest",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,36,1017.87601976309,27,27482.6525336035,NA,1,NA,270,"Emergence",NA,NA,NA,920,3347.56624701746,NA,6,NA,NA
"ED018","T010",2012,39.45,-4.86666666666667,"Spain",15.9116666666667,31.58,634.163,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,36,1017.87601976309,27,27482.6525336035,NA,1,NA,500,"Emergence",NA,NA,NA,1665,3271.51827466674,NA,8,NA,NA
"ED019","T010",2012,39.45,-4.86666666666667,"Spain",15.9116666666667,31.58,634.163,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,36,1017.87601976309,27,27482.6525336035,NA,1,NA,170,"Emergence",NA,NA,NA,588,3398.07939499036,NA,9,NA,NA
"ED020","A014",2012,36.2833333333333,53.0166666666667,"Iran",15.1683333333334,31.05,990.49,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,20000,100,2e+06,NA,64,2,128,"Emergence",NA,NA,NA,20181,7883.203125,NA,54,NA,NA
"AA100","M028",2012,39.9833333333333,-3.36666666666667,"Spain",14.6766666666667,32.46,408.118,"Grassland","Grassland","Grassland",1,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,5,20,100,"Emergence",NA,NA,NA,2395,12196,NA,49,NA,NA
"AA101","M028",2012,39.9833333333333,-3.36666666666667,"Spain",14.6766666666667,32.46,408.118,"Grassland","Grassland","Grassland",1,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,6,20,120,"Emergence",NA,NA,NA,4321,18339,NA,57,NA,NA
"AA102","M028",2012,39.9833333333333,-3.36666666666667,"Spain",14.6766666666667,32.46,408.118,"Grassland","Grassland","Grassland",1,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,4,20,80,"Emergence",NA,NA,NA,1340,8531,NA,48,NA,NA
"AA103","M028",2012,39.9833333333333,-3.36666666666667,"Spain",14.6766666666667,32.46,408.118,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,9,20,180,"Emergence",NA,NA,NA,2941,8321,NA,51,NA,NA
"ED021","T011",2012,47.5666666666667,20.9166666666667,"Hungary",11.6666666666667,33.95,591.145,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,40,1256.63706143592,100,126000,NA,17,12,204,"Emergence",NA,NA,NA,3802,14831.0562165536,NA,76,NA,NA
"ED022","O007",2012,40.05,-3.05,"Spain",15.0391666666667,32.26,391.975,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,28.5,637.939658219577,50,31896.9829109789,NA,1,NA,885,"Emergence",NA,NA,NA,13887,24597.1938278962,NA,68,NA,NA
"JP238","L025",2011,31.8333333333333,103.683333333333,"China",10.3541666666667,29.76,804.212,"Grassland",NA,"Grassland",0,"Temperate Conifer Forests","Temperate Conifer Forests","Temperate",NA,NA,10000,100,1e+06,NA,8,90,720,"Emergence",NA,NA,NA,7649,1062.36111111111,NA,130,NA,NA
"JP239","W015",2011,36.85,109.316666666667,"China",10.7841666666667,39.93,445.186,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,48,1809.55736846772,100,180955.736846772,NA,2,NA,1056,"Emergence",NA,NA,NA,17248,9026,NA,34,NA,NA
"AA104","A015",2011,58.9,17,"Sweden",7.12083333333336,27.76,590.06,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,6400,100,640000,NA,10,30,300,"Emergence",NA,NA,NA,7702,4011.45833333333,NA,130,16,NA
"AA105","A015",2011,58.9,17,"Sweden",7.12083333333336,27.76,590.06,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,6400,100,640000,NA,10,30,300,"Emergence",NA,NA,NA,13329,6942.1875,NA,116,12,NA
"AA106","A015",2011,58.9,17,"Sweden",7.12083333333336,27.76,590.06,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,6400,100,640000,NA,10,30,300,"Emergence",NA,NA,NA,9933,5173.4375,NA,139,16,NA
"AA107","A015",2011,58.9,17,"Sweden",7.12083333333336,27.76,590.06,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,6400,100,640000,NA,10,30,300,"Emergence",NA,NA,NA,13414,6986.45833333333,NA,129,20,NA
"MP027","M029",2011,33.75,102.066666666667,"China",1.05666666666669,40.48,970.94,"Wetland",NA,"Wetland",0,"Montane Grasslands and Shrublands","Montane Grasslands and Shrublands","Temperate",NA,36,1017.87601976309,150,152681.402964464,NA,4,100,400,"Emergence",NA,NA,NA,6436,15807.4261379543,NA,124,NA,NA
"MP028","O008",2011,10.3333333333333,-85.3333333333333,"Costa Rica",27.2533333333334,13.2,1685.984,"Wetland",NA,"Wetland",0,"Tropical and Subtropical Dry Broadleaf Forests","Tropical and Subtropical Forests","Tropical",1,46,1661.902513749,50,83095.12568745,NA,30,11,330,"Emergence",NA,NA,NA,1075,1960.2,NA,24,NA,NA
"AA108","P012",2011,-37.2333333333333,149.633333333333,"Australia",14.0266666666667,18.74,824.968,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,80,5026.54824574367,100,502654.824574367,NA,18,NA,1917,"Emergence",NA,NA,NA,9728,1009.55874178271,NA,132,NA,NA
"EL004","A016",2011,41.4,1.08333333333333,"Spain",14.7325,29.74,437.676,"Arable",NA,"Arable",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,30,706.858347057703,100,70685.8347057704,NA,22,24,528,"Emergence",NA,NA,NA,NA,NA,NA,92,NA,NA
"EL005","M030",2011,-37.2333333333333,149.633333333333,"Australia",14.0266666666667,18.74,824.968,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,80,5026.54824574367,100,502654.824574367,NA,213,9,1917,"Emergence",NA,NA,NA,9728,1009.55874178271,NA,132,NA,NA
"EL006","K012",2011,40.8166666666667,141.366666666667,"Japan",10.4491666666667,27.76,1513.296,"Wetland",NA,"Wetland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,100,100,"Emergence",NA,NA,NA,9870,49350,NA,30,NA,NA
"EL007","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,7,1010,NA,5,NA,NA
"EL008","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,17,2550,NA,4,NA,NA
"EL009","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,10,1570,NA,3,NA,NA
"EL010","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,14,2170,NA,7,NA,NA
"EL011","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,12,1810,NA,4,NA,NA
"EL012","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,5,740,NA,4,NA,NA
"EL013","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,10,1530,NA,5,NA,NA
"EL014","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,9,1390,NA,5,NA,NA
"EL015","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,19,2910,NA,7,NA,NA
"EL016","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,16,2350,NA,4,NA,NA
"EL017","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,10,1490,NA,6,NA,NA
"EL018","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,23,3490,NA,4,NA,NA
"EL019","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,7,1040,NA,3,NA,NA
"EL020","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,35,5220,NA,7,NA,NA
"EL021","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,21,3090,NA,4,NA,NA
"EL022","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,12,1870,NA,5,NA,NA
"EL023","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,16,2350,NA,4,NA,NA
"EL024","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,20,3070,NA,5,NA,NA
"EL025","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,32,4780,NA,5,NA,NA
"EL026","B021",2011,-42.6333333333333,-65.3833333333333,"Argentina",14.7725,27.44,191.929,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,65,3318.30724035422,20,66366.1448070844,NA,1,2,2,"Emergence",NA,NA,NA,25,3720,NA,6,NA,NA
"EL027","M031",2011,-25.3,-53.1833333333333,"Brazil",20.7433333333334,18.04,1877.887,"Arable",NA,"Arable",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",1,NA,NA,200,NA,NA,3,5,15,"Emergence",NA,NA,NA,NA,64,NA,NA,NA,NA
"EL028","S028",2011,46.7166666666667,-71.5,"Canada",5.92916666666669,41.03,1156.759,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,20,314.159265358979,150,47123.8898038469,NA,4,NA,1280,"Emergence",NA,NA,NA,3217,8000,NA,NA,NA,NA
"EL029","S028",2011,46.7166666666667,-71.5,"Canada",5.92916666666669,41.03,1156.759,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,20,314.159265358979,150,47123.8898038469,NA,4,10,40,"Emergence",NA,NA,NA,36,2826,NA,NA,NA,NA
"EL030","B022",2011,-30,151,"Australia",15.3758333333334,26.77,732.931,"Wetland",NA,"Wetland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,NA,40000,100,4e+06,NA,6,1,6,"Emergence",NA,NA,125,NA,NA,NA,64,NA,NA
"EL031","B022",2011,-30,151,"Australia",15.3758333333334,26.77,732.931,"Wetland",NA,"Wetland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,50,1963.49540849362,25,49087.3852123405,NA,6,8,48,"Emergence",NA,NA,NA,NA,NA,NA,61,NA,NA
"EL032","H018",2011,42.2666666666667,-76.4666666666667,"United States",8.79250000000002,36.78,1190.071,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,50,1963.49540849362,200,392699.081698724,NA,2,NA,99,"Emergence",NA,NA,NA,272,1399.27739865844,NA,10,NA,NA
