,Lon_Deg,Lat_Deg,Temp,Prec,Author,Year,Title,Journal,Doi,URL,Human
1357,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1358,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1359,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1360,102.8833333,34.91666667,22,582,"Ma, MJ; Baskin, CC; Li, WJ; Zhao, YP; Zhao, Y; Zhao, L; Chen, N; Du, GZ",2019,Seed banks trigger ecological resilience in subalpine meadows abandoned after arable farming on the Tibetan Plateau,ECOLOGICAL APPLICATIONS,10.1002/eap.1959,http://doi.org/10.1002/eap.1959,JP
1361,102.8833333,34.91666667,22,582,"Ma, MJ; Zhou, XH; Qi, W; Liu, K; Jia, P; Du, GZ",2013,Seasonal Dynamics of the Plant Community and Soil Seed Bank along a Successional Gradient in a Subalpine Meadow on the Tibetan Plateau,PLOS ONE,10.1371/journal.pone.0080220,http://doi.org/10.1371/journal.pone.0080220,AA
1362,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1363,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1364,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1365,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1366,102.8833333,34.91666667,22,582,"Ma, MJ; Baskin, CC; Li, WJ; Zhao, YP; Zhao, Y; Zhao, L; Chen, N; Du, GZ",2019,Seed banks trigger ecological resilience in subalpine meadows abandoned after arable farming on the Tibetan Plateau,ECOLOGICAL APPLICATIONS,10.1002/eap.1959,http://doi.org/10.1002/eap.1959,JP
1367,102.8833333,34.91666667,22,582,"Ma, MJ; Zhou, XH; Qi, W; Liu, K; Jia, P; Du, GZ",2013,Seasonal Dynamics of the Plant Community and Soil Seed Bank along a Successional Gradient in a Subalpine Meadow on the Tibetan Plateau,PLOS ONE,10.1371/journal.pone.0080220,http://doi.org/10.1371/journal.pone.0080220,AA
1368,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1369,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1370,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1371,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1372,102.8833333,34.91666667,22,582,"Ma, MJ; Baskin, CC; Li, WJ; Zhao, YP; Zhao, Y; Zhao, L; Chen, N; Du, GZ",2019,Seed banks trigger ecological resilience in subalpine meadows abandoned after arable farming on the Tibetan Plateau,ECOLOGICAL APPLICATIONS,10.1002/eap.1959,http://doi.org/10.1002/eap.1959,JP
1373,102.8833333,34.91666667,22,582,"Ma, MJ; Zhou, XH; Qi, W; Liu, K; Jia, P; Du, GZ",2013,Seasonal Dynamics of the Plant Community and Soil Seed Bank along a Successional Gradient in a Subalpine Meadow on the Tibetan Plateau,PLOS ONE,10.1371/journal.pone.0080220,http://doi.org/10.1371/journal.pone.0080220,AA
1374,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1375,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1376,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1377,102.8833333,34.91666667,22,582,"Ma, MJ; Du, GZ; Zhou, XH",2009,Role of the Soil Seed Bank during Succession in a Subalpine Meadow on the Tibetan Plateau,ARCTIC ANTARCTIC AND ALPINE RESEARCH,10.1657/1938-4246-41.4.999,http://doi.org/10.1657/1938-4246-41.4.999,AA
1378,-7.083333333,33.6,175,445,"Sahib, N; Rhazi, L; Rhazi, M; Grillas, P",2009,Experimental study of the effect of hydrology and mechanical soil disturbance on plant communities in Mediterranean temporary pools in Western Morocco,HYDROBIOLOGIA,10.1007/s10750-009-9894-6,http://doi.org/10.1007/s10750-009-9894-6,JP
1379,112.9,22.68333333,224,1509,"Wang, J; Li, DY; Ren, H; Yang, L",2010,Seed supply and the regeneration potential for plantations and shrubland in southern China,FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2010.03.015,http://doi.org/10.1016/j.foreco.2010.03.015,AA
1380,112.9,22.68333333,224,1509,"Wang, J; Ren, H; Yang, L; Li, DY; Guo, QF",2009,Soil seed banks in four 22-year-old plantations in South China: Implications for restoration,FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2009.07.049,http://doi.org/10.1016/j.foreco.2009.07.049,JP
1381,120.7333333,42.91666667,68,399,"Li, FR; Zhao, LY; Zhang, H; Liu, JL; Lu, HY; Kang, LF",2009,"Habitat degradation, topography and rainfall variability interact to determine seed distribution and recruitment in a sand dune grassland",JOURNAL OF VEGETATION SCIENCE,10.1111/j.1654-1103.2009.01087.x,http://doi.org/10.1111/j.1654-1103.2009.01087.x,JP
1382,5.083333333,60.7,75,2120,"Bargmann, T; Maren, IE; Vandvik, V",2014,"Life after fire: smoke and ash as germination cues in ericads, herbs and graminoids of northern heathlands",APPLIED VEGETATION SCIENCE,10.1111/avsc.12106,http://doi.org/10.1111/avsc.12106,AA
1383,5.083333333,60.7,75,2120,"Maren, IE; Vandvik, V",2009,Fire and regeneration: the role of seed banks in the dynamics of northern heathlands,JOURNAL OF VEGETATION SCIENCE,10.1111/j.1654-1103.2009.01091.x,http://doi.org/10.1111/j.1654-1103.2009.01091.x,AA
1384,-49.83333333,-5.266666667,265,1999,"Miranda, IS; Mitja, D; Silva, TS",2009,Mutual influence of forests and pastures on the seedbanks in the Eastern Amazon,WEED RESEARCH,10.1111/j.1365-3180.2009.00719.x,http://doi.org/10.1111/j.1365-3180.2009.00719.x,JP
1385,-49.83333333,-5.266666667,265,1999,"Miranda, IS; Mitja, D; Silva, TS",2009,Mutual influence of forests and pastures on the seedbanks in the Eastern Amazon,WEED RESEARCH,10.1111/j.1365-3180.2009.00719.x,http://doi.org/10.1111/j.1365-3180.2009.00719.x,JP
1386,-49.83333333,-5.266666667,265,1999,"Miranda, IS; Mitja, D; Silva, TS",2009,Mutual influence of forests and pastures on the seedbanks in the Eastern Amazon,WEED RESEARCH,10.1111/j.1365-3180.2009.00719.x,http://doi.org/10.1111/j.1365-3180.2009.00719.x,JP
1387,-49.83333333,-5.266666667,265,1999,"Miranda, IS; Mitja, D; Silva, TS",2009,Mutual influence of forests and pastures on the seedbanks in the Eastern Amazon,WEED RESEARCH,10.1111/j.1365-3180.2009.00719.x,http://doi.org/10.1111/j.1365-3180.2009.00719.x,JP
1388,20.63333333,40.03333333,116,1125,"Chaideftou, E; Thanos, CA; Bergmeier, E; Kallimanis, A; Dimopoulos, P",2009,Seed bank composition and above-ground vegetation in response to grazing in sub-Mediterranean oak forests (NW Greece),PLANT ECOLOGY,10.1007/s11258-008-9548-1,http://doi.org/10.1007/s11258-008-9548-1,JK
1389,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M",2009,"Edge effects on soil seed banks and understory vegetation in subtropical and tropical forests in Yunnan, SW China",FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.12.004,http://doi.org/10.1016/j.foreco.2008.12.004,JK
1390,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M",2009,"Edge effects on soil seed banks and understory vegetation in subtropical and tropical forests in Yunnan, SW China",FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.12.004,http://doi.org/10.1016/j.foreco.2008.12.004,JK
1391,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M; He, YT; Baskin, JM; Baskin, CC",2006,Nonconstituent species in soil seed banks as indicators of anthropogenic disturbance in forest fragments,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,10.1139/X06-137,http://doi.org/10.1139/X06-137,AA
1392,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M; He, YT; Baskin, JM; Baskin, CC",2006,Nonconstituent species in soil seed banks as indicators of anthropogenic disturbance in forest fragments,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,10.1139/X06-137,http://doi.org/10.1139/X06-137,AA
1393,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M",2009,"Edge effects on soil seed banks and understory vegetation in subtropical and tropical forests in Yunnan, SW China",FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.12.004,http://doi.org/10.1016/j.foreco.2008.12.004,JK
1394,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M",2009,"Edge effects on soil seed banks and understory vegetation in subtropical and tropical forests in Yunnan, SW China",FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.12.004,http://doi.org/10.1016/j.foreco.2008.12.004,JK
1395,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M; He, YT; Baskin, JM; Baskin, CC",2006,Nonconstituent species in soil seed banks as indicators of anthropogenic disturbance in forest fragments,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,10.1139/X06-137,http://doi.org/10.1139/X06-137,AA
1396,101.0166667,24.53333333,161,1028,"Lin, LX; Cao, M; He, YT; Baskin, JM; Baskin, CC",2006,Nonconstituent species in soil seed banks as indicators of anthropogenic disturbance in forest fragments,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,10.1139/X06-137,http://doi.org/10.1139/X06-137,AA
1397,89.8,21.85,260,2251,"Harun-or-Rashid, S; Biswas, SR; Bocker, R; Kruse, M",2009,Mangrove community recovery potential after catastrophic disturbances in Bangladesh,FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.10.028,http://doi.org/10.1016/j.foreco.2008.10.028,JK
1398,115.7666667,-31.93333333,186,770,"Fisher, JL; Loneragan, WA; Dixon, K; Veneklaas, EJ",2009,Soil seed bank compositional change constrains biodiversity in an invaded species-rich woodland,BIOLOGICAL CONSERVATION,10.1016/j.biocon.2008.10.019,http://doi.org/10.1016/j.biocon.2008.10.019,JK
1399,-91.26666667,43.65,77,798,"Kenow, KP; Lyon, JE",2009,COMPOSITION OF THE SEED BANK IN DRAWDOWN AREAS OF NAVIGATION POOL 8 OF THE UPPER MISSISSIPPI RIVER,RIVER RESEARCH AND APPLICATIONS,10.1002/rra.1118,http://doi.org/10.1002/rra.1118,JK
1400,10.51666667,51.08333333,81,590,"Schmidt, I; Leuschner, C; Molder, A; Schmidt, W",2009,Structure and composition of the seed bank in monospecific and tree species-rich temperate broad-leaved forests,FOREST ECOLOGY AND MANAGEMENT,10.1016/j.foreco.2008.09.052,http://doi.org/10.1016/j.foreco.2008.09.052,JK
1401,-71.01666667,-41.05,79,733,"Ghermandi, L; Gonzalez, S; Lescano, MN; Oddi, F",2013,Effects of fire severity on early recovery of Patagonian steppes,INTERNATIONAL JOURNAL OF WILDLAND FIRE,10.1071/WF12198,http://doi.org/10.1071/WF12198,DK
1402,-71.01666667,-41.05,79,733,"Ghermandi, L; Gonzalez, S",2009,Diversity and functional groups dynamics affected by drought and fire in Patagonian grasslands,ECOSCIENCE,10.2980/16-3-3264,http://doi.org/10.2980/16-3-3264,JK
1403,-71.01666667,-41.05,79,733,"Gonzalez, S; Ghermandi, L",2008,Postfire seed bank dynamics in semiarid grasslands,PLANT ECOLOGY,10.1007/s11258-008-9422-1,http://doi.org/10.1007/s11258-008-9422-1,JK
1404,11.03333333,46.81666667,15,1076,"Marcante, S; Schwienbacher, E; Erschbamer, B",2009,"Genesis of a soil seed bank on a primary succession in the Central Alps (Otztal, Austria)",FLORA,10.1016/j.flora.2008.06.001,http://doi.org/10.1016/j.flora.2008.06.001,JK
1405,-60.55,-3.266666667,272,2345,"Costa, JR; Mitja, D; Fontes, JRA",2009,Weed Seed Banks in Cassava Cultivations in Central Amazon,PLANTA DANINHA,10.1590/S0100-83582009000400004,http://doi.org/10.1590/S0100-83582009000400004,EL
1406,115,41.93333333,29,358,"Liu, MZ; Jiang, GM; Yu, SL; Li, YG; Li, G",2009,"The Role of Soil Seed Banks in Natural Restoration of the Degraded Hunshandak Sandlands, Northern China",RESTORATION ECOLOGY,10.1111/j.1526-100X.2008.00366.x,http://doi.org/10.1111/j.1526-100X.2008.00366.x,EL
1407,-3.05,40.05,136,428,"Caballero, I; Olano, JM; Loidi, J; Escudero, A",2008,A model for small-scale seed bank and standing vegetation connection along time,OIKOS,10.1111/j.1600-0706.2008.17138.x,http://doi.org/10.1111/j.1600-0706.2008.17138.x,JK
1408,-71.01666667,-41.05,79,733,"Ghermandi, L; Gonzalez, S; Lescano, MN; Oddi, F",2013,Effects of fire severity on early recovery of Patagonian steppes,INTERNATIONAL JOURNAL OF WILDLAND FIRE,10.1071/WF12198,http://doi.org/10.1071/WF12198,DK
1409,-71.01666667,-41.05,79,733,"Ghermandi, L; Gonzalez, S",2009,Diversity and functional groups dynamics affected by drought and fire in Patagonian grasslands,ECOSCIENCE,10.2980/16-3-3264,http://doi.org/10.2980/16-3-3264,JK
1410,-71.01666667,-41.05,79,733,"Gonzalez, S; Ghermandi, L",2008,Postfire seed bank dynamics in semiarid grasslands,PLANT ECOLOGY,10.1007/s11258-008-9422-1,http://doi.org/10.1007/s11258-008-9422-1,JK
1411,-98,29.93333333,197,860,"D'Souza, LE; Barnes, PW",2008,WOODY PLANT EFFECTS ON SOIL SEED BANKS IN A CENTRAL TEXAS SAVANNA,SOUTHWESTERN NATURALIST,10.1894/JB-01.1,http://doi.org/10.1894/JB-01.1,JK
1412,30.53333333,34.75,NA,NA,"Yu, S; Bell, D; Sternberg, M; Kutiel, P",2008,The effect of microhabitats on vegetation and its relationships with seedlings and soil seed bank in a Mediterranean coastal sand dune community,JOURNAL OF ARID ENVIRONMENTS,10.1016/j.jaridenv.2008.06.014,http://doi.org/10.1016/j.jaridenv.2008.06.014,JK
1413,-43.16666667,-20.9,202,1330,"Martins, SV; de Almeida, DP; Fernandes, LV; Ribeiro, TM",2008,"SEED BANK AS INDICATOR OF RESTORATION OF A KAOLIN MINING - DEGRADED AREA IN BRAS PIRES, MG",REVISTA ARVORE,10.1590/S0100-67622008000600013,http://doi.org/10.1590/S0100-67622008000600013,JK
1414,-42.88333333,-20.75,203,1253,"Braga, AJT; Griffith, JJ; de Paiva, HN; Neto, JAAM",2008,COMPOSITION OF A SECONDARY FOREST SEED BANK CONSIDERING ITS POTENTIAL USE FOR ENVIRONMENTAL RECLAMATION,REVISTA ARVORE,10.1590/S0100-67622008000600014,http://doi.org/10.1590/S0100-67622008000600014,JK
1415,-40.83333333,-14.83333333,202,749,"Santos, MAF; Matsmoto, SN; Cesar, FRCF; Bonfim, JA; Araujo, GS; Viana, AES",2008,SEED BANK FROM SOIL OF COFFEE PLANTATIONS ASSOCIATED WITH GREVILLEA TREES,PLANTA DANINHA,10.1590/S0100-83582008000400003,http://doi.org/10.1590/S0100-83582008000400003,JK
1416,-116.9833333,33.65,159,452,"Cox, RD; Allen, EB",2008,Composition of soil seed banks in southern California coastal sage scrub and adjacent exotic grassland,PLANT ECOLOGY,10.1007/s11258-007-9383-9,http://doi.org/10.1007/s11258-007-9383-9,JK
1417,145.5,-36.61666667,149,623,"Williams, L; Reich, P; Capon, SJ; Raulings, E",2008,Soil seed banks of degraded riparian zones in southeastern Australia and their potential contribution to the restoration of understorey vegetation,RIVER RESEARCH AND APPLICATIONS,10.1002/rra.1123,http://doi.org/10.1002/rra.1123,JK
1418,-112.6333333,33.96666667,185,346,"Boudell, JA; Stromberg, JC",2008,Propagule banks: Potential contribution to restoration of an impounded and dewatered riparian ecosystem,WETLANDS,10.1672/07-133.1,http://doi.org/10.1672/07-133.1,JK
1419,-1.633333333,48.11666667,112,718,"Pellissier, V; Roze, F; Aguejdad, R; Quenol, H; Clergeau, P",2008,"Relationships between soil seed bank, vegetation and soil fertility along an urbanisation gradient",APPLIED VEGETATION SCIENCE,10.3170/2008-7-18448,http://doi.org/10.3170/2008-7-18448,JK
1420,142.1666667,27.61666667,NA,NA,"Weerasinghe, UR; Akiko, S; Palitha, J; Seiki, T",2008,The role of the soil seed bank in vegetation recovery on an oceanic island severely damaged by introduced goats,APPLIED VEGETATION SCIENCE,10.3170/2008-7-18458,http://doi.org/10.3170/2008-7-18458,JK
1421,-4.55,53.13333333,NA,NA,"Plassmann, K; Brown, N; Jones, MLM; Edwards-Jones, G",2008,Can atmospheric input of nitrogen affect seed bank dynamics in habitats of conservation interest? The case of dune slacks,APPLIED VEGETATION SCIENCE,10.3170/2008-7-18498,http://doi.org/10.3170/2008-7-18498,JK
1422,155.25,19.33333333,NA,NA,"Loh, RK; Daehler, CC",2008,Influence of woody invader control methods and seed availability on native and invasive species establishment in a Hawaiian forest,BIOLOGICAL INVASIONS,10.1007/s10530-008-9237-y,http://doi.org/10.1007/s10530-008-9237-y,JK
1423,120.7333333,42.88333333,68,399,"Li, FR",2008,Presence of shrubs influences the spatial pattern of soil seed banks in desert herbaceous vegetation,JOURNAL OF VEGETATION SCIENCE,10.3170/2008-8-18404,http://doi.org/10.3170/2008-8-18404,JK
1424,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1425,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1426,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1427,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1428,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2006,Soil seed banks and plant community assembly following disturbance by fire and logging in interior Douglas-fir forests of south-central British Columbia,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,10.1139/B06-112,http://doi.org/10.1139/B06-112,IK
1429,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1430,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1431,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1432,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1433,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2006,Soil seed banks and plant community assembly following disturbance by fire and logging in interior Douglas-fir forests of south-central British Columbia,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,10.1139/B06-112,http://doi.org/10.1139/B06-112,IK
1434,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1435,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1436,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1437,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1438,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2006,Soil seed banks and plant community assembly following disturbance by fire and logging in interior Douglas-fir forests of south-central British Columbia,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,10.1139/B06-112,http://doi.org/10.1139/B06-112,IK
1439,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1440,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1441,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1442,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2008,Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations,PLANT ECOLOGY,10.1007/s11258-007-9368-8,http://doi.org/10.1007/s11258-007-9368-8,JK
1443,-120.3333333,50.75,64,349,"Stark, KE; Arsenault, A; Bradfield, GE",2006,Soil seed banks and plant community assembly following disturbance by fire and logging in interior Douglas-fir forests of south-central British Columbia,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,10.1139/B06-112,http://doi.org/10.1139/B06-112,IK
1444,2.9,49.36666667,103,627,"Plue, J; Hermy, M; Verheyen, K; Thuillier, P; Saguez, R; Decocq, G",2008,"Persistent changes in forest vegetation and seed bank 1,600 years after human occupation",LANDSCAPE ECOLOGY,10.1007/s10980-008-9229-4,http://doi.org/10.1007/s10980-008-9229-4,JP
1445,-88.14823333,37.48783333,137,1212,"Honu, YAK; Gibson, DJ",2008,"Patterns of invasion: Trends in abundance of understory vegetation, seed rain, and seed bank from forest edge to interior",NATURAL AREAS JOURNAL,10.3375/0885-8608(2008)28[228:POITIA]2.0.CO;2,http://doi.org/10.3375/0885-8608(2008)28[228:POITIA]2.0.CO;2,JK
1446,26.48333333,-33.33333333,173,618,"Fourie, S",2008,Composition of the soil seed bank in alien-invaded grassy fynbos: Potential for recovery after clearing,SOUTH AFRICAN JOURNAL OF BOTANY,10.1016/j.sajb.2008.01.172,http://doi.org/10.1016/j.sajb.2008.01.172,JK
1447,10.25,46.66666667,2,1143,"Schutz, M; Kretz, C; Dekoninck, L; Iravani, M; Risch, AC",2008,Impact of Formica exsecta Nyl. on seed bank and vegetation patterns in a subalpine grassland ecosystem,JOURNAL OF APPLIED ENTOMOLOGY,10.1111/j.1439-0418.2008.01293.x,http://doi.org/10.1111/j.1439-0418.2008.01293.x,JK
1448,-63.6,44.65,63,1429,"Burley, S; Robinson, SL; Lundholm, JT",2008,Post-hurricane vegetation recovery in an urban forest,LANDSCAPE AND URBAN PLANNING,10.1016/j.landurbplan.2007.10.003,http://doi.org/10.1016/j.landurbplan.2007.10.003,JK
1449,9.833333333,63.25,37,945,"Rosef, L",2008,Germinable soil seed banks in abandoned grasslands in central and western Norway and their significance for restoration,APPLIED VEGETATION SCIENCE,10.3170/2008-7-18361,http://doi.org/10.3170/2008-7-18361,JK
