PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Cruz-Chouque, D; Blanco, R; Tello, JC		Abak, K; Buyukalaca, S		Cruz-Chouque, D; Blanco, R; Tello, JC			Spectrum of seed-associated fungi on Cucumis melo L. before its conservation into a germplasm bank.	FIRST INTERNATIONAL SYMPOSIUM ON CUCURBITS	ACTA HORTICULTURAE				1st International Symposium on Cucurbits	MAY 20-23, 1997	ADANA, TURKEY	Int Soc Horticultural Sci, Sect Vegetables, Working Grp Cucurbitaceae				The Plant Genetic Resources Center (CRF-INIA) maintains a seed bank for cucurbits. More than 700 accessions of Cucumis melo are included and these include important Spanish collections from Valencia and Zaragoza. In order to avoid problems in seed conservation due to seed-borne fungi, and to minimise/eradicate the risk of dissemination by infected seeds in germplasm exchange, detection of seed-associated fungi has been conducted on this material. Twenty-eight accessions of C. melo were analysed without any previous treatment. Two hundred seeds of each accession were tested using the Ulster method on two culture media; 100 were plated on PDA (general mycological medium) and 100 on Komada medium (selective for Fusarium oxysporum). After incubation, fungal identification was conducted by direct microscopic examination of colonies or slides preparations. A total of 5600 melon seeds were examined. Examination of seeds plated on PDA showed the presence of 15 genera of fungi, the highest percentages represented by the following : Aspergillus (11%), Alternaria (7%), Rhizopus (6%), Cladosporium (3%), Stemphylium (2%), Penicillium (2%), Fusarium (1%), and Helminthosporium (0.6%). F. moniliforme (1.6%), F. equiseti (0.9), F. solani (0.03) and F. oxysporum (0.03) were isolated on specific Komada medium. Most of these fungi are saprophytes and are common to different species, but F. moniliforme and F. oxysporum can be pathogenic, resulting in seed rot and death of melon seedlings. Three times more Fusarium spp. colonies were recorded on Komada medium than on PDA.																	0567-7572		90-6605-911-7				1998		492					201	205									WOS:000081942700025						
S	Cruz-Chouque, D; Blanco, R; Tello, JC		Abak, K; Buyukalaca, S		Cruz-Chouque, D; Blanco, R; Tello, JC			Screening of Iberian melon accessions for resistance to races 0, 1, 2, and 1,2 of Fusarium oxysporum f. sp melonis (Fom), causal agent of Fusarium wilt	FIRST INTERNATIONAL SYMPOSIUM ON CUCURBITS	ACTA HORTICULTURAE				1st International Symposium on Cucurbits	MAY 20-23, 1997	ADANA, TURKEY	Int Soc Horticultural Sci, Sect Vegetables, Working Grp Cucurbitaceae				The purpose of this paper is to report on the evaluation of melon (Cucumis melo L.) germplasm for resistance to Fom races 0, 1, 2 and 1,2 as an important step of breeding for disease control. Thirty accessions fi om Spanish seed bank collection have been tested through two inoculation methods. In the first method, all genotypes were inoculated with each race fungus suspension of about 1 x 10(4) propagules/ml. The inoculum was poured on the sterilized vermiculite substrate with 12 plants of each genotype/race at first true leaf stage. Plant pots were then placed in a green house (5-35 degrees C) and growth chamber at 15-20 degrees C (night/day). Accessions with less than 25% dead or diseased plants were selected to inoculated by a second method. In this second method seedlings grown for 10 days in sterile vermiculite were removed and their roots dipped into the same inoculum suspension for 1 hour (10 seedlings/race/accession). Then the seedlings were transferred to vermiculite substrate and placed in a growth chamber. Roots of control plants were dipped in tap water only. Final assessments of symptom severity were made after 30 days of inoculation. In addition, reisolations of the pathogen were attempted by culturing disc of stem taken from surviving plants. The results showed that a number of accessions may possess resistant genes to some of Fom four races. In the first inoculation we selected 10 accessions resistant to race 0 of Fom, 12 to race 1, 15 to race 2 and 3 to race 1,2; these selected accessions were reduced by using the second inoculation method: 6, 1, 4 and none accessions to race 0, 1, 2 and 1,2 respectively. These results were compared with Fom reisolations.																	0567-7572		90-6605-911-7				1998		492					329	334									WOS:000081942700045						
J	Tu, M; Titus, JH; Tsuyuzaki, S; del Moral, R				Tu, M; Titus, JH; Tsuyuzaki, S; del Moral, R			Composition and dynamics of wetland seed banks on Mount St. Helens, Washington, USA	FOLIA GEOBOTANICA												The 1980 eruption of Mount St. Helens deposited new substrates upon which wetlands are now developing. We collected soil from five wetlands south of Spirit Lake, Mount St. Helens, Washington, to examine the seed banks. Seedling emergence density in the top 5 cm was highly variable, and ranged from (mean +/- s.d.) 15,700 +/- 15,200 to 38,000 +/- 31,500 per m(2.). Seedling emergence from soil at 5 to 10 cm depth varied from 800 +/- 600 to 18,000 +/- 24,800 per m(2), and averaged 1/3 as many seeds as the surface. The high proportion of buried seeds may be due to continuing deposition of upland sediments. We identified 17 taxa from the wetland soil samples with Epilobium ciliatum, Juncus bufonias, Agrostis exarata and Juncus ensifolius being the dominant species. Wetland vegetation was dominated by Equisetum arvense, Salix sitchensis, Typha latifolia and the four dominant species in the seed bank. Correlations between vegetation and seed bank were not significant for four of the five wetlands, and the dominance by Typha latifolia in two wetlands contributed to the low correlations. Thus, vegetation of these early successional wetlands generally was not similar to seed bank composition. Canonical correspondence analysis was used to relate soil parameters to vegetation and seed bank data. The vegetation was correlated primarily with soil particle size and secondarily to water temperature, while the seed bank was correlated to pH, texture and temperature.				Tsuyuzaki, Shiro/F-9090-2012	Tsuyuzaki, Shiro/0000-0003-3010-8699												0015-5551						1998	33	1					3	16		10.1007/BF02914927							WOS:000074747900001						
J	McFarland, DG; Rogers, SJ				McFarland, DG; Rogers, SJ			The aquatic macrophyte seed bank in Lake Onalaska, Wisconsin	JOURNAL OF AQUATIC PLANT MANAGEMENT												Submersed aquatic vegetation, dominated by Vallisneria americana Michx., declined dramatically in Lake Onalaska (Navigation Pool 7, on the Upper Mississippi River) following drought conditions in the late 1980s. Coinciding with the decline were marked increases in the abundance of phyllum spicatum L., particularly in areas vacated by A. americana. Recent evidence indicates that much of the lake has remained unvegetated, but that since 1994, beds of V. americana have made a partial recovery. While the production of vegetative propagules may largely account for increases in populations of both species, the extent to which seed production may contribute to their expansion in the lake is unknown. To assess the germination potential and distribution of the aquatic macrophyte seed bank in Lake Onalaska, sediment cores (5 cm deep) were collected from 74 sampling sites in July 1996. Seedling emergence from sediments was observed in an environmental growth chamber operated at 25 C and a 14-hr photoperiod over a period of eight weeks. Fifteen species of aquatic macrophytes germinated in sediments from 55 sites. V. americana seedlings emerged from sediments from 36 sites throughout the lake, but were most prevalent in sediments collected within or downstream (within 250 m) of established V. americana beds. Seedlings of M. spicatum emerged from only two collected sediments that had supported this species in protected areas. These findings suggest that seed production may play a greater role in the dispersal of V. americana than M. spicatum, and further emphasize basic differences in their survival strategies, particularly in flowing water systems.																	0146-6623					JAN	1998	36						33	39									WOS:000074549400009						
J	Ledig, FT; Vargas-Hernandez, JJ; Johnsen, KH				Ledig, FT; Vargas-Hernandez, JJ; Johnsen, KH			The conservation of forest genetic resources: Case histories from Canada, Mexico, and the United States	JOURNAL OF FORESTRY												Genetic diversity in forest trees is best conserved in native populations. However, natural populations are threatened by many factors, eliminating valuable but often cryptic genetic resources. Gene banks (seed banks, plantations, or clonal archives) provide a prudent backup for breeders and ecological restorers should native populations be lost. Ottawa Valley white spruce, Guadalupe Island pine, and Torrey pine are examples of the value of gene banks in the conservation of forest genetic resources.					Vargas-Hernandez, J. Jesus/0000-0001-7422-4953												0022-1201					JAN	1998	96	1					32	41									WOS:000071271900007						
J	Khan, MA; Aziz, S				Khan, MA; Aziz, S			Some aspects of salinity, plant density, and nutrient effects on Cressa cretica L.	JOURNAL OF PLANT NUTRITION												The effects of salinity, density, and nutrient on the growth, reproduction, and ecophysiology of a perennial halophyte, Cressa cretica L., were studied. Lower salinity concentration (425 mM) promoted the growth, but the highest salinity (850 mM) did not have a significant effect. Plants grew faster and were healthier at low density treatment. Lack of nitrogen (N) in the medium substantially inhibited shoot growth. Higher rhizome length and increased dry weight were some of the symptoms of N-deficiency. Phosphorus (P)-free plants also showed higher dry weight and higher ratio of rhizomes to shoots. Reproductive capacity of Cressa cretica plants was not affected by the absence of P. Growth and reproduction of Cressa cretica plants were significantly inhibited by potassium (K) deficiency. Optimal plant growth was recorded in complete nutrient solution. Higher concentrations of oxalate were found in plants growing under low density conditions and in non-saline controls. Proline concentration increased with the increase in salinity of the medium. Chlorophyll a and b synthesis were inhibited by high salinity treatments whereas changes in density regimes did not have an effect.				Khan, Muhammad Ajmal/I-6429-2015; Khan, Muhammad Ajmal/L-7721-2015	Khan, Muhammad Ajmal/0000-0003-2837-0794												0190-4167	1532-4087					1998	21	4					769	784		10.1080/01904169809365441							WOS:000073046800014						
J	Perez, CJ; Waller, SS; Moser, LW; Stubbendieck, JL; Steuter, AA				Perez, CJ; Waller, SS; Moser, LW; Stubbendieck, JL; Steuter, AA			Seedbank characteristics of a nebraska sandhills prairie	JOURNAL OF RANGE MANAGEMENT												Evaluating seedbank ecology is critical for understanding plant community development and successional patterns and for identifying factors regulating population dynamics. The relationships among seedbank composition, seedbank depth, seed dormancy, and vegetative expression were evaluated for a range site on a Valentine fine sand soil (mixed, mesic Typic Ustipsamments) in the Sandhills Prairie. Twenty soil samples were collected at each of 2 depths (0 to 5, 15 to 20 cm) in early June 1990 and 1991 from 12 macroplots (32 X 32 m) representing 3 range condition classes. A seed extraction and germination trial was conducted to determine the diversity, size, and germinability of the persistent seedbank. Seedling emergence was counted in a greenhouse, with and without a 14-day prechilling(3 to 5 degrees C) stratification treatment, to characterize seedbank dormancy. Fourteen grass species, 17 forb species, and Schweinitz flatsedge (Cyperus schweinitzii Torr.) were identified in the seed bank. Two additional genera (Carer and Euphorbia) also occurred in the seedbank. Only 10 species occurred in 8 or more macroplots in both years. Aboveground botanical composition was not correlated with (P > 0.10) seedbank species composition. More germinable seeds occurred in the 0 to 5 cm depth (P < 0.01) than the 15 to 20 cm depth. Also, the species diversity and seed number were greater in the shallower depth. Germination percentage was low for all types of vegetation. Lambsquarters (Chenopodium album L.) and annual eriogonum (Eriogonum annuum Nutt) had the largest seedbanks, but germination was less than 6%. Sand dropseed [Sporobolus cryptandrus (Torr.) Gray] and sand lovegrass [Eragrostis trichodes (Nutt.) Wood] were the most abundant perennial grasses and accounted for about 60% of the germinated seeds. Prechilling increased seedling emergence of grasses CP < 0.01), forbs (P < 0.01), and grass-like species (P < 0.01). Perennial grasses emerged first, forbs later, and grasslike species exhibited a bimodal emergence pattern. Based on germination percentage and emergence data, sand dropseed has the potential to colonize openings in the Sandhills prairie, possibly to the exclusion of many annuals occurring in the seedbank.																	0022-409X					JAN	1998	51	1					55	62		10.2307/4003564							WOS:000071419200010						
J	Leck, MA; Leck, CF				Leck, MA; Leck, CF			A ten-year seed bank study of old field succession in central New Jersey	JOURNAL OF THE TORREY BOTANICAL SOCIETY												Seed bank and vegetation dynamics of a newly abandoned agricultural field were studied for a decade (1984-1994). Seed bank densities ranged from 3540 m(-2) (yr 1) to 50,182 m(-2) (yr 3), and species richness from 26 (yr 1) to 39 species (yr 7). Over the decade 55 taxa occurred in seed bank samples and 61 species in field quadrats. (The entire 15 ha field had 181 species of which only 67 were added after the first year. Four other species occurred only in seed bank samples). Of the 55 seed bank taxa, 15 made up 81 to 95% of the seed bank; of these, the most common were Aster pilosus, Conyza canadensis, Juncus spp., Lobelia inflata, Setaria faberi, and Veronica peregrina, which were 72% of the total. Densities of individual species varied significantly over the decade and with depth (0-3, 3-6, and 6-9 cm). Elimination of seed rain using exclosures maintained for one year caused a significant decrease in both seed bank density and species richness, Comparisons of seed bank species composition with the held vegetation showed divergence after the first year. Patterns of species importance (relative frequency) in the seed bank and in the vegetation varied over time. Importance of particular growth forms also varied with stage: in the seed bank the proportion of annual and perennial species remained similar, while in the vegetation, annual species declined as perennial and woody species increased, Exotic species were an important component of the seed bank (29.0 +/- 0.9%), vegetation (26.4 +/- 1.2%), and combined flora (37.7 +/- 3.1%). Seed bank dynamics and vegetation dynamics of early old field species were not similar, nor did seed bank patterns and life history strategies appear related.																	0040-9618					JAN-MAR	1998	125	1					11	32		10.2307/2997228							WOS:000072698800002						
J	Metcalfe, DJ; Turner, IM				Metcalfe, DJ; Turner, IM			Soil seed bank from lowland rain forest in Singapore: canopy-gap and litter-gap demanders	JOURNAL OF TROPICAL ECOLOGY																Metcalfe, Daniel J/G-3305-2010	Metcalfe, Daniel J/0000-0001-6853-7072												0266-4674					JAN	1998	14		1				103	108		10.1017/S0266467498000091							WOS:000072404800009						
J	Baskin, JM; Baskin, CC				Baskin, JM; Baskin, CC			Greenhouse and laboratory studies on the ecological life cycle of Dalea foliosa (Fabaceae), a federal endangered species	NATURAL AREAS JOURNAL												Certain aspects of the seed and flowering stages of the ecological life cycle of the endangered species Dalea foliosa (Gray) Barneby were investigated under greenhouse and laboratory conditions. Seed dormancy in this species is due to a water-impermeable ("hard") seed coat that can be broken completely by mechanical scarification. Nondormant seeds germinated over a wide range of temperatures in both light and darkness. Soaking in concentrated sulfuric acid for 5 min, dry-heating at 80-100 degrees C for 25-80 min, and dipping in boiling water for 1 min broke dormancy in 52%, 50-77%, and 29%, respectively, of the seeds. Fire caused breakdown of the hard seed coat of seeds on the soil surface, but killed the seeds. Dormancy was not broken by freezing and thawing, soaking in absolute ethanol, or exposing seeds to simulated-summer followed by winter-stratifying temperatures. Seeds sown in a nonheated greenhouse and those in soil samples collected at a population site germinated over a several-year period, mostly in March and April. Thus, the species can form a persistent seed bank. No plants of D. foliosa flowered under a 10-h daily photoperiod (short day), whereas 100% of those given an 8-h photoperiod plus a 2-h night interruption (long day) flowered. One-hundred percent of the plants kept in a heated greenhouse all winter and 100% of those exposed to winter cold in a nonheated greenhouse flowered. Thus, D. foliosa is an obligate long-day plant that does not require exposure to low temperatures for bud break, shoot growth, or flowering. Management implications of this study are discussed.																	0885-8608					JAN	1998	18	1					54	62									WOS:000071965000007						
J	Jerling, L				Jerling, L			Linnaeus' flora Kofsoensis revisited - floristic changes during 260 years in a small island of the Lake Malaren	NORDIC JOURNAL OF BOTANY												In 1731 Linnaeus made a total inventory of a small island in Lake Malaren, Sweden. In 1952 a new inventory was made. I repealed this 1982 and 1992. The present study compares 17 characteristics of the species which are persisting during the whole period to those which are colonising and those which go extinct. The turnover of species is high and only 40 percent of the 86 species initially found are still present in the last observation. The number of species increases from 86 in 1731 to 105 in 1952, 122 in 1982 and to 127 in 1992. Some species found in the seed bank are not represented in the present vegetation. The classification spectra to some extent reflect the changes of the surrounding landscape, from strong antropogenic influence to relaxed but later again intensified, but the classifications seem overall to be too crude to have an acceptable explanatory power for changes in species composition.																	0107-055X						1998	18	6					667	680		10.1111/j.1756-1051.1998.tb01549.x							WOS:000079215900003						
J	Acosta, LW; Sabbatini, MR; Hernandez, LF; Fernandez, OA				Acosta, LW; Sabbatini, MR; Hernandez, LF; Fernandez, OA			Regeneration of reproductive structures of Potamogeton pectinatus, Ruppia maritima, Zannichellia palustris and Chara contraria: Effect of temperature	PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY												The effect of temperature on propagule germination was investigated in Potamogeton pectinatus, Ruppia maritima, Zannichellia palustris and Chara contraria, main aquatic weeds in the irrigation system of the lower Valley of the Colorado River (Argentina) [Valle Inferior del Rio Colorado (VIRC, 39 degrees 30' S and 63 degrees 00' W)]. Propagules were separated from harvested plants or from sediment collected in the artificial canal system. In the laboratory, propagule germination was examined at temperatures ranging from 2 to 41 degrees C during 30 days, followed by an additional 30 days at 19 degrees C. No germination was found at 2 degrees C, 36 degrees C and 41 degrees C in the first 30 days. Except for P. pectinatus seeds from the bank, there was no germination at 19 degrees C in propagules maintained at 36 degrees C or 41 degrees C. Those propagules which had been kept at low temperatures germinated between days 30-60. The optimum germination (p< 0.05) range fluctuated among propagules. In P. pectinatus germination was Door, but at 14 - 27 degrees C, 82% of the tubers sprouted in the first 10 days. In the first 30 days, seeds of Z. palustris germinated 66.8% between 6 and 27 degrees C and those of R. maritima 52.3% between 19 and 24 degrees C. Oospores of C. contraria germinated a maximum of 36.6% in the optimum range 24 - 27 degrees C. We conclude that winter temperatures at VIRC would allow seed germination of Z. palustris. Optimum germination range for all propagules coincide with mean spring and summer temperatures, although oospores of C, contraria would require higher temperatures.																	0031-9457						1998	63	1-2					167	178									WOS:000078394300024						
J	Stephanou, M; Manetas, Y				Stephanou, M; Manetas, Y			Enhanced UV-B radiation increases the reproductive effort in the Mediterranean shrub Cistus creticus under field conditions	PLANT ECOLOGY												Seedlings of the Mediterranean shrub Cistus creticus L. were grown in the field under ambient or ambient plus supplemental UV-B radiation (simulating a 15% ozone depletion over Patras, 38.3 degrees W, 29.1 degrees E) for 20 months. During this period, measurements of photosynthetic capacity, photochemical efficiency of PS II, chlorophylls and carotenoids were performed once per season. Supplemental UV-B radiation had no significant effect on these parameters nor on the total, above ground biomass accumulation, plant height and leaf specific mass measured at plant harvest. It was observed, however, that UV-B supplementation increased the number of seeds per fruit as well as mean individual seed mass. As a result, seed number and total seed mass per plant were considerably increased. Germination rates of produced seeds were not affected. We may conclude that C. creticus is a UV-B resistant plant whose competitive ability may be improved by enhanced UV-B radiation through an increase in its reproductive effort and a higher contribution to the seed bank.																	1385-0237					JAN	1998	134	1					91	96		10.1023/A:1009773105854							WOS:000072005400008						
B	Dietz, H; Steinlein, T		Starfinger, U; Edwards, K; Kowarik, I; Williamson, M		Dietz, H; Steinlein, T			The impact of anthropogenic disturbance on life stage transitions and stand regeneration of the invasive alien plant Bunias orientalis L.	PLANT INVASIONS: ECOLOGICAL MECHANISMS AND HUMAN RESPONSES					4th International Conference on the Ecology of Invasive Alien Plants	OCT 01-04, 1997	BERLIN, GERMANY	Bot Soc Berlin & Brandenburg, Tech Univ Berlin, Inst Okologie & Biol				Seed bank dynamics, stand regeneration and life stage transitions of the perennial alien forb Bunias orientalis, which is invasive in lowland limestone regions of Central Europe, were investigated at various habitats differentiated by type and frequency of anthropogenic disturbance. At every phase of its lifecycle, the species profited from anthropogenic disturbance, such as mowing or soil disruption, based on species-specific traits such as rapid exploitation of resources provided by disturbance, high regeneration capacity and high growth rates. These opportunistic traits, combined with a permanent seed bank and polycarpic life-form, apparently contribute to the persistence and propagation of the stands of B. orientalis despite the rather low competitive ability of the species. Disturbance regimes of intermediate frequency, which repeatedly provide gaps for regeneration of adults, recruitment of seedlings and establishment of juvenile plants simultaneously seem to be most favorable and, therefore, promote further spread of the species.																			90-5782-005-6				1998							169	184									WOS:000079157800016						
S	Oliver, LR; Barapour, MT		Keisling, TC		Oliver, LR; Barapour, MT			Effect of tillage on Senna obtusifolia and Xanthium strumarium population, interference and seed bank	PROCEEDINGS OF THE 21ST ANNUAL SOUTHERN CONSERVATION TILLAGE CONFERENCE FOR SUSTAINABLE AGRICULTURE	ARKANSAS AGRICULTURAL EXPERIMENT STATION SPECIAL REPORTS				21st Annual Southern Conservation Tillage Conference for Sustainable Agriculture	JUL 15-17, 1998	NORTH LITTLE ROCK, AR	Amer Cyanamid, DuPont Agr Prod, Monsanto, Nat Resources Conservat Serv, Zeneca Agr Prod, Univ Arkansas, Cooperat Extens Serv, Agr, Expt Station, 1890 Cooperat Extens Program				Two of the most troublesome weeds in the southern United States are Senna obtusifolia and Xanthium strumarium. A field experiment was conducted to determine the influence of tillage practice and interference level on seed production potential, emergence pattern and soil seed bank of S. obtusifolia and X. strumarium and to determine the dominant species after introduction into a weed-free field. Interference level did not influence the soil seed bank except for S, obtusifolia under tilled conditions. Under tilled conditions, X. strumarium was the dominant species, and S. obtusifolia was dominant under no-till conditions. Soil seed bank loss was greater for both species with tillage. Three years after initial seed deposition, the remaining S. obtusifolia seeds were 100% viable while X. strumarium burs were not viable. Thus, under no-till conditions, the X, strumarium soil seed bank was depleted while S. obtusifolia was not.																	0571-0189						1998		186					83	86									WOS:000075355400020						
B	Khan, MA; Gul, B		Mcarthur, ED; Ostler, WK		Khan, MA; Gul, B			Seed bank strategies of coastal populations at the Arabian Sea coast	PROCEEDINGS : SHRUBLAND ECOTONES	USDA FOREST SERVICE ROCKY MOUNTAIN RESEARCH STATION PROCEEDINGS				10th Wildland Shrub Symposium - Shrubland Ecotones	AUG 12-14, 1998	SNOW COLLEGE, EPHRAIM, UT		SNOW COLLEGE			Pure populations of halophytic shrubs (Suaeda fruticosa, Cressa cretica, Arthrocnemum macrostachyum, Atriplex griffithii, etc.) and perennial grasses (Halopyrum mucronatum, Aeluropus lagopoides, etc.) dominate the vegetation of the Arabian Sea coast at Karachi, Pakistan. The coastal populations maintained a persistent seed bank. There is a close relationship between seed bank flora and existing vegetation. The size of the seed bank varies with the species dominating the population. Arthrocnemum macrostachyum, which dominated the coastal swamps, had the highest seed density, 940,000 seed m(-2), followed by Halopyrum mucronatum, which showed 75,000 seed m(-2). For all other species (Suaeda fruticosa, Cressa cretica, Atriplex griffithii, and Aeluropus lagopoides), seed bank varies from 20,000 to 35,000 seed m(-2). Seed bank of all species substantially reduced a few months after dispersal.																							1998		11					227	230									WOS:000084980500039						
J	Medeiros, ACS; Probert, RJ; Sader, R; Smith, RD				Medeiros, ACS; Probert, RJ; Sader, R; Smith, RD			The moisture relations of seed longevity in Astronium urundeuva (Fr. All.) Engl.	SEED SCIENCE AND TECHNOLOGY												The moisture relations of seed longevity in two populations of Astronium urundeuva (Fr. All.) Engl. (aroeira) from the Pernambuco region of Brazil were studied. The classification of aroeira seeds as orthodox and their potential for long-term storage under seed bank conditions (15% relative humidity (rh), -20 degrees C) were confirmed. A single regression adequately described the negative logarithmic relation between seed moisture content and longevity for the two populations. Analysis of the predicted longevity of 11 trees and 11 nontrees, a here predictions were based on moisture contents in equilibrium with standard seed bank drying conditions (15% rh) and storage at -20 degrees C, gave similar estimates of mean longevity for the two groups (trees: 643 years; non-trees: 737 years) with considerable variation in the estimates for individual species. Whilst there was a significant positive correlation between predicted longevity and oil content for trees, there was no relationship between these parameters accross all 22 species. The semi-logarithmic relation between equilibrium relative humidity and longevity for aroeira is discussed in relation to published data for herbaceous crops.																	0251-0952						1998	26	2					289	298									WOS:000077681800002						
J	Davies, RI; Pritchard, HW				Davies, RI; Pritchard, HW			Seed storage and germination of the palms Hyphaene thebaica, H-petersiana and Medemia argun	SEED SCIENCE AND TECHNOLOGY												The potential for ex situ seed conservation of the economically important or threatened dryland palms Hyphaene thebaica, H, petersiana and Medemia argun is assessed. Seeds of all three species had mean emergence times of 23 to 52 d on 1% agar-water at 26 degrees C. Soaking seeds in water reduced emergence times by 21 to 56%. Within species, low electrical conductivity of the steep water was not a reliable indicator of germination potential. Seeds were long-lived in dry warm storage (+/- 21 degrees C and +/- 55% RH); some germinability was retained after 2-5 y. Some seeds (no more than 15 to 60%) of all three species exhibited either a sensitivity to desiccation to low RH (+/- 21-30%) or susceptibility to -20 degrees C freezing. The latter response was rapid (7 d). The results indicate that the seed conservation of these species under conventional seed bank conditions is not yet guaranteed for all seeds in the population.																	0251-0952						1998	26	3					823	828									WOS:000079879100025						
J	Pita, JM; Sanz, V; Escudero, A				Pita, JM; Sanz, V; Escudero, A			Seed cryopreservation of seven Spanish native pine species	SILVAE GENETICA												Progressive forest decline requires the development of conservation strategies to avoid the loss of genetic diversity. Among the ex situ methods for the preservation of forest tree germplasm, conventional seed banking is considered the most efficient method for the majority of species. However, in some forest trees the rapid decrease of seed viability requires new storage methods. Cryopreservation (storage at ultralow temperatures, < -130 degrees C) offers great promise for long-term storage of forest tree seeds. In this paper the effect of storage in liquid nitrogen (-196 degrees C) on seven Spanish pines was evaluated. For most of these species, no significant differences were found in seed germination before and after cryopreservation. Only in P. pinea did cryopreservation negatively affect seed viability.				Escudero, Adrian/H-5046-2015	Escudero, Adrian/0000-0002-1427-5465												0037-5349						1998	47	4					220	223									WOS:000077791100008						
J	Davies, CP; Simovich, MA; Hathaway, SA				Davies, CP; Simovich, MA; Hathaway, SA			Population genetic structure of a California endemic branchiopod, Branchinecta sandiegonensis	HYDROBIOLOGIA												Branchinecta sandiegonensis (Crustacea: Anostraca) is a narrow range endemic fairy shrimp discontinuously distributed in ephemeral pools on coastal mesas in San Diego County, USA. Ten populations across the range of the species were subjected to allozyme analysis for eleven loci. The species exhibits low variability (P-95 = 9.1-45.5) and one third of the loci tested did not conform to Hardy-Weinberg equilibrium expectations. The species also exhibited a high degree of genetic differentiation between populations. F-ST values (fixation index) for most pairs of populations were above 0.25 (0.036-0.889). Low genetic variability and high genetic structure may result from low gene flow and founder effects due to habitat fragmentation and the lack of potential vectors for cyst dispersal. The unpredictable rainfall of the region also creates potential for variable population sizes which could affect structure and variability.																	0018-8158					DEC 30	1997	359						149	158		10.1023/A:1003150517472							WOS:000073478100016						
J	Strykstra, RJ; Verweij, GL; Bakker, JP				Strykstra, RJ; Verweij, GL; Bakker, JP			Seed dispersal by mowing machinery in a Dutch brook valley system	ACTA BOTANICA NEERLANDICA												Seed dispersal by mowing machinery was investigated within a grassland reserve. Transported seed numbers amounted to hundreds of thousands. Seeds of 26 species were found on the machinery, including species that play an important role in succession during vegetation restoration (Holcus lanatus, Rhinanthus angustifolius, Anthoxanthum odoratum). Species occurrence was related to field abundance, but not to plant size, seed size or month of first flowering. Species seed amounts were also positively correlated only to their abundance within fields. Several abundant species were not found because they carried no seeds at the cutting date (Caltha palustris, Juncus acutiflorus). There was a difference in species composition within material accumulating in two machinery parts, which was related to their height above ground level. It was concluded that dispersal by mowing machinery is moderately selective towards and against certain species. Seeds were transported from species-rich fields into species-poor fields and vice versa. The seeds transported after mowing a field were partially deposited in the next field. Dispersal by machinery may have a larger impact on the speed of succession in the hay-fields of the Drentse A reserve than any other form of dispersal and establishment from the seed bank. Therefore, it is important for vegetation restoration in practice. However, machinery does not always connect seed sources with restoration areas. Large-scale machinery movement also creates a new form of vegetation dynamics compared to the days of former, more primitive, agricultural use. Both factors have to be considered when attempts are made to restore species-rich vegetation types. It is probable that new methods will not produce the vegetation that once existed.																	0044-5983					DEC	1997	46	4					387	401									WOS:000071186200005						
J	Wang, L				Wang, L			The soil seed bank and understorey regeneration in Eucalyptus regnans forest, Victoria	AUSTRALIAN JOURNAL OF ECOLOGY												The soil seed bank and its relation to the extant vegetation in a Eucalyptus regnans F. Muell. forest in the Central Highlands of Victoria were examined. The average seed density was 430 germinable seeds m(-2) to a depth of 2 cm. There was a polynomial regression relationship between the density and species richness of seeds in soil and forest age (0.6-54 years). Species richness was not significantly different among soil depths (0-2, 2-5, 5-10 and 10-20 cm) in the forest stand of 54 years old. More seeds germinated from the 5-10 cm depth than from the other depths. Forbs accounted for 73% of the total germinable seeds and there was no germination of E. regnans. The number of species, particularly woody plant species, germinating from the soil seed bank were significantly lower than in the extant vegetation. However, almost all species present in the soil seed bank were present in the vegetation. The soil seed bank provides an important source for the rapid regeneration of understorey vegetation following clear-cutting and slash-burning in the E. regnans forest. The rapid understorey establishment may play an important role in protecting soil from erosion, in nutrient conservation, replacement and redistribution. The soil seed bank may also be a necessary source of maintaining genetic diversity in the forest over the long term.																	0307-692X					DEC	1997	22	4					404	411		10.1111/j.1442-9993.1997.tb00690.x							WOS:000071079300004						
