PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Rossi, S; Morin, H; Gionest, F; Laprise, D				Rossi, Sergio; Morin, Hubert; Gionest, Francois; Laprise, Danielle			EPISODIC RECRUITMENT OF THE SEEDLING BANKS IN BALSAM FIR AND WHITE SPRUCE	AMERICAN JOURNAL OF BOTANY												Premise of the study: In ecosystems where seed production is low and masting years are sporadic, or with species that have short-lived seeds, regeneration is assured by seedling banks rather than seed banks. Seedling establishment and survival play a critical role in determining the composition of these plant communities by supplying new individuals for their maintenance. Seedling emergence and mortality were investigated to test the hypothesis that recruitment into the seedling bank is periodic. Materials and methods: Seed production and seedling emergence and survival was monitored during 1994-2007 in balsam fir (Abies balsamea) and white spruce (Picea glauca) in four pristine stands of the boreal forest of Quebec, Canada. Measurements were collected twice per month by sampling one permanent plot of 20 x 20 m per stand. Key results: Seed-rain abundance reached 9 x 10 3 seeds m(-2) year(-1), and was characterized by synchronous sequences of low and high seed production. New seedlings appeared only during the year following a seed production of at least 1 x 10 3 and 1.5 x 10(2) seeds m(-2) year(-1) for balsam fir and white spruce, respectively. Seedlings emerged in July and survived 34-52 d on average, with balsam fir showing a longer lifespan and lower mortality, although 85-99% of seedlings died before completing one year of life. Conclusions: The emergence of young seedlings was coupled with massive seed rains, which allowed synchronous replenishment of the seedling banks among stands and species, and generated different cohorts, yielding a discontinuous age structure.				rossi, sergio/I-3725-2014	rossi, sergio/0000-0002-9919-0494												0002-9122					DEC	2012	99	12					1942	1950		10.3732/ajb.1200267							WOS:000312951600018	23204491					
J	Maia, P; Pausas, JG; Arcenegui, V; Guerrero, C; Perez-Bejarano, A; Mataix-Solera, J; Varela, MET; Fernandes, I; Pedrosa, ET; Keizer, JJ				Maia, P.; Pausas, J. G.; Arcenegui, V.; Guerrero, C.; Perez-Bejarano, A.; Mataix-Solera, J.; Varela, M. E. T.; Fernandes, I.; Pedrosa, E. T.; Keizer, J. J.			Wildfire effects on the soil seed bank of a maritime pine stand - The importance of fire severity	GEODERMA												This study addressed the impacts of wildfire and, in particular, its severity on the seed bank of the litter/ash layer and the topsoil of a Mediterranean pine plantation (Pinus pinaster Ait.) in north-central Portugal. The study location was selected for presenting a homogeneous pine cover before the fire, on the one hand, and, on the other, heterogeneous patches with distinct degrees of damage to the pine crowns immediately after the fire. The experimental design involved the selection, from the opposite valley side, of three zones with adjacent strips of Low and High Canopy Consumption (L/HCC). Within each of these strips, a transect was laid out along which three plots were established at 10 m intervals. The same was done in the unburnt area immediately outside the fire perimeter. At each plot, samples were collected within the first two weeks after the fire to: (i) asses viable seed densities for three sampling layers, using the indirect method for a 10-month period: (ii) estimate maximum temperature reached (MTRs) at 0-3 cm depth, on the basis of Near Infrared Spectroscopy (NIR). Fire severity at the plots was further determined by verifying, in situ, pine canopy consumption (FCC) as well as by measuring the minimum diameter of remaining shrub twigs (TDI). In comparison with the unburnt area, the recently burnt area as a whole revealed a substantial increase in overall densities of viable seeds. Seed bank composition, however, varied markedly within the burnt area but this could be explained reasonably well by differential effects of the wildfire associated with its severity, in terms of the two crown consumption classes as well as the TDI index but not the MTRs. The inclusion of the litter/ash layer and the separation of two soil depths were amply justified by providing clear support for the important role of fire severity, in particular for the two principal taxa (Calluna vulgaris and Erica spp., presumably mainly E. australis). (C) 2012 Elsevier B.V. All rights reserved.				Guerrero, Cesar/A-3550-2008; Pausas, Juli G/C-5794-2008; Pedrosa, Elisabete Trindade/U-5975-2019; maia, paula/B-1069-2011; Varela, Eufemia/M-3603-2015; Mataix-Solera, Jorge/A-3520-2008; Keizer, Jan Jacob/E-8938-2015; Pedrosa, Elisabete/H-5983-2016	Guerrero, Cesar/0000-0002-3960-9724; Pausas, Juli G/0000-0003-3533-5786; Pedrosa, Elisabete Trindade/0000-0003-3148-5349; maia, paula/0000-0002-6651-3082; Varela, Eufemia/0000-0003-2353-4083; Mataix-Solera, Jorge/0000-0003-2789-9936; Keizer, Jan Jacob/0000-0003-4833-0415; Pedrosa, Elisabete/0000-0003-3148-5349												0016-7061	1872-6259				DEC	2012	191				SI		80	88		10.1016/j.geoderma.2012.02.001							WOS:000312349400010						
J	Keyser, TL; Roof, T; Adams, JL; Simon, D; Warburton, G				Keyser, Tara L.; Roof, Tracy; Adams, Jacquelyne L.; Simon, Dean; Warburton, Gordon			Effects of Prescribed Fire on the Buried Seed Bank in Mixed-Hardwood Forests of the Southern Appalachian Mountains	SOUTHEASTERN NATURALIST												This study characterizes the seed bank prior to and immediately following dormant-season prescribed fire in mature, mixed-Quercus spp. (oak) forests in the southern Appalachian Mountains. Thirty samples from the litter/duff (LD) and the top 5 cm of the mineral soil (MS) were collected from five 5-ha burn units (6 plots per experimental unit) before and immediately after low-intensity prescribed fires, where maximum fire temperatures varied from <79 to 316 degrees C. A split-plot ANOVA and multi-response permutation procedures (MRBP) were utilized to assess the effects of burn treatment (pre- or post-fire) and seed bank layer (LD and MS) on the diversity and density of the buried seed bank. An average of 471 emergents/m(2) was observed in the buried seed bank comprising 133 identifiable taxa. No differences in total seed-bank density, Shannon-Weiner's diversity index (H'), or overall species composition between pre- and post-fire sampling or between the LD and MS layers were observed. Species richness (S) of the seed bank, however, was slightly greater pre-fire than post-fire, regardless of layer. Similarity, as defined by Sorenson's index, of species common to the seed bank and aboveground forest understory was low, with a slight increase in Sorenson's index observed during post-fire sampling of the seed bank and aboveground vegetation. Although we observed only negligible effects of a once-applied, low-intensity prescribed fire on the buried seed bank, the effects of a low-intensity prescribed fire management regime-one that involves repeated low intensity burns-on the buried seed bank are unknown and should be a focus of future studies across mixed-oak forests in the eastern US.																	1528-7092					DEC	2012	11	4					669	688		10.1656/058.011.0407							WOS:000312985900007						
J	Farnsworth, EJ; Plotkin, AAB; Ellison, AM				Farnsworth, Elizabeth J.; Plotkin, Audrey A. Barker; Ellison, Aaron M.			The relative contributions of seed bank, seed rain, and understory vegetation dynamics to the reorganization of Tsuga canadensis forests after loss due to logging or simulated attack by Adelges tsugae	CANADIAN JOURNAL OF FOREST RESEARCH												Profound changes are occurring in forests as native insects, nonnative insects, or pathogens irrupt on foundation tree species; comprehensive models of vegetation responses are needed to predict future forest composition. We experimentally simulated hemlock woolly adelgid (Adelges tsugae Annand) infestation (by girdling trees) and preemptive logging of eastern hemlock (Tsuga canadensis (L.) Carriere) and compared vegetation dynamics in replicate 90 m x 90 m treatment plots and intact hemlock stands from 2004 to 2010. Using Chao-Sorensen abundance-based similarity indices, we assessed compositional similarities of trees, shrubs, forbs, and graminoids among the seed bank, seed rain, and standing vegetation over time and among treatments. Post-treatment seed rain, similar among treatments, closely reflected canopy tree composition. Species richness of the seed bank was similar in 2004 and 2010. Standing vegetation in the hemlock controls remained dissimilar from the seed bank, reflecting suppressed germination. Recruits from the seed rain and seed bank dominated standing vegetation in the logged treatment, whereas regeneration of vegetation from the seed bank and seed rain was slowed due to shading by dying hemlocks in the girdled treatment. Our approach uniquely integrates multiple regeneration components through time and provides a method for predicting forest dynamics following loss of foundation tree species.					Ellison, Aaron/0000-0003-4151-6081												0045-5067	1208-6037				DEC	2012	42	12					2090	2105		10.1139/cjfr-2012-0305							WOS:000312383600007						
J	White, SR; Bork, EW; Karst, J; Cahill, JF				White, S. R.; Bork, E. W.; Karst, J.; Cahill, J. F., Jr.			Similarity between grassland vegetation and seed bank shifts with altered precipitation and clipping, but not warming	COMMUNITY ECOLOGY												Similarity between seed bank and aboveground vegetation is frequently studied in order to better understand how community composition is affected by factors such as disturbance and succession. Grassland plant communities are known to be sensitive to shifts in precipitation and increases in temperature associated with climate change, but we do not know if and how these factors interact to affect the similarity between seed bank and aboveground vegetation. Also unknown is how the impact of grazing, the dominant land-use in grasslands, will interact with climatic conditions to affect similarity. We manipulated precipitation and temperature, and cut vegetation (as a proxy for grazing) at a grassland site for three years. Percent cover of aboveground vegetation was estimated in the third year, and compared with persistent seed bank samples taken in the year prior from the same plots. Similarity increased with reduced precipitation, was unresponsive to warming, and decreased with clipping. The aboveground community responded strongly to the treatments, while the seed bank community did less so, suggesting similarity responses were largely driven by changes in aboveground vegetation. Because of the importance of the seed bank in vegetation regeneration, understanding the relationship between seed bank and aboveground vegetation will improve our understanding of plant community dynamics under climate change and varied management (grazing) intensities.				Cahill, James F/B-6147-2015	Cahill, James F/0000-0002-4110-1516; Karst, Justine/0000-0003-0497-1552												1585-8553					DEC	2012	13	2					129	136		10.1556/ComEc.13.2012.2.1							WOS:000311361200001						
J	Forey, E; Dutoit, T				Forey, E.; Dutoit, T.			Vegetation, soils and seed banks of limestone grasslands are still impacted by former cultivation one century after abandonment	COMMUNITY ECOLOGY												This study identifies the long lasting impacts of former cultivation on soils, seed banks and above-ground vegetation of limestone grasslands. We compared the resilience of three crop fields cultivated in the 19th century and abandoned (Abandoned Fields) with three grasslands which have never been cultivated (Old Grasslands). Grasslands were located in the Nature reserve of Grand-Pierre and Vitain valleys in France. Sites were identified using historical sources. Chemical and physical soil properties, above-ground vegetation and soil seed bank (0-10 cm and 10-20 cm) were studied. Data were analysed using a multivariate and univariate analyses to detect the effects/impacts of ancient cultivation. Our results clearly show that soil properties (e.g., calcium, carbonate, clay contents), above-ground vegetation (species diversity, moss and lichen cover) and seed bank (floristic composition, species-richness and diversity) are still impacted more than one century after their abandonment. Species richness of both above ground vegetation and seed bank are higher in old grasslands than in formerly cultivated fields. In the seed bank of the formerly cultivated soils we also found the presence of a very rare arable weed species (Althaea hirsuta) which has not been inventoried for a long time in the above-ground vegetation of the nature reserve. The resilience of formerly cultivated limestone grasslands might be influenced by the present management regime (site effect). Nevertheless, the resilience period of limestone grasslands is very long-more than one century-and return to an initial state might be difficult or impossible to reach.				Dutoit, Thierry/AAB-7398-2019	Dutoit, Thierry/0000-0001-9461-9215												1585-8553					DEC	2012	13	2					194	202		10.1556/ComEc.13.2012.2.9							WOS:000311361200009						
J	McGlone, CM; Stoddard, MT; Springer, JD; Daniels, ML; Fule, PZ; Covington, WW				McGlone, Christopher M.; Stoddard, Michael T.; Springer, Judith D.; Daniels, Mark L.; Fule, Peter Z.; Covington, W. Wallace			Nonnative species influence vegetative response to ecological restoration: Two forests with divergent restoration outcomes	FOREST ECOLOGY AND MANAGEMENT												Changes in the vegetative structure and diversity of ponderosa pine forests have generated interest in conducting ecological restoration projects to improve the overall forest health of these ecosystems. Ecological restoration prescriptions often consist of thinning trees to emulate pre-1870s forest structure followed by prescribed burning. Disturbances associated with ecological restoration can, however, promote invasion by nonnative species. We compared two northern Arizona ponderosa pine forests treated for ecological restoration, one at the Fort Valley Experimental Forest and one at Mt. Trumbull on the Grand Canyon-Parashant National Monument. We examined the response of native and nonnative plant species, as well as all species combined, to treatments at the two forests. Both study sites showed a significant increase in native and nonnative species cover and richness by the fifth year post-treatment that remained significant by the tenth year post-treatment. Despite these general trends in native and nonnative community development, the understory vegetation at the two sites followed diverging successional patterns after treatment. By the tenth year post-treatment Fort Valley was dominated by native species and Mt. Trumbull was dominated by a single nonnative species, cheatgrass. The differences in post-treatment understory recovery are likely due to pretreatment forest conditions. At Fort Valley, nonnatives were present, but accounted for only 0.11% of the pretreatment cover. At Mt. Trumbull, nonnatives accounted for 5.26% of the pretreatment understory cover, with cheatgrass accounting for approximately 4% of the understory cover. Additionally, the soil seedbank at Fort Valley had greater overall species richness and greater native perennial grass richness than Mt. Trumbull. We propose that the application of ecological restoration treatments should be targeted to sites with low abundance of nonnatives prior to treatment. Sites containing high abundance of nonnatives prior to treatment should be managed for nonnative species mitigation before initiating any ecological restoration projects. (C) 2012 Elsevier B.V. All rights reserved.																	0378-1127					DEC 1	2012	285						195	203		10.1016/j.foreco.2012.08.022							WOS:000310864500020						
J	Marques, I; Draper, D				Marques, I.; Draper, D.			Seed germination and longevity of autumn-flowering and autumn-seed producing Mediterranean geophytes	SEED SCIENCE RESEARCH												The seasonality of the Mediterranean climate has important implications for plant physiology and some specific conditions must be met before germination can occur. Most plants sprout during the spring season although a few germinate during the autumnal rainy period. To understand the patterns of germination under autumn conditions we selected five Mediterranean autumn-flowering geophytes that usually co-exist in fire-prone habitats: Leucojum autumnale, Narcissus cavanillesii, Narcissus serotinus, Scilla autumnalis and Urginea maritima. Experiments were performed under conditions simulating those prevailing in the habitat during the autumnal Mediterranean season when seeds of these species usually germinate. In all species, germination occurred quickly (<7 d), was usually higher at the lowest temperatures tested (15 degrees C, 20 degrees C; >89%) and no signs of delayed germination were detected. Nevertheless, species usually had different patterns of seed germination, a strategy that might avoid interspecific competition when co-occurring in the same habitats. Germination was lower and slower in light than in darkness, suggesting that under natural conditions germination of seeds directly exposed to sunlight can be severely restricted. Several fire-dependent treatments (heat and ash) revealed a lack of fire-stimulated germination, and treatments even had a negative effect. In addition, only a small fraction of seeds remained viable after 1 year of dry lab storage and their germinability was very low, suggesting the absence of a permanent soil seed bank in the life cycle of these geophyes.				Marques, Isabel/G-6773-2015; Munt, David Draper/A-6902-2017	Marques, Isabel/0000-0001-9788-4831; Munt, David Draper/0000-0001-7807-3574												0960-2585					DEC	2012	22	4					299	309		10.1017/S0960258512000153							WOS:000310884500008						
J	Baschuk, MS; Ervin, MD; Clark, WR; Armstrong, LM; Wrubleski, DA; Goldsborough, GL				Baschuk, Mark S.; Ervin, Michael D.; Clark, William R.; Armstrong, Llwellyn M.; Wrubleski, Dale A.; Goldsborough, Gordon L.			Using Satellite Imagery to Assess Macrophyte Response to Water-level Manipulations in the Saskatchewan River Delta, Manitoba	WETLANDS												QuickBird satellite imagery and object-based classification were used to map emergent macrophyte response in wetlands that were partially drawn down during a three-year period (2007-2010) in the Saskatchewan River Delta, Manitoba, Canada. Generalized logistic models were used to classify vegetation genera in three drawdown and three high-water (control) wetlands. User accuracy of models averaged 74 %, and was lower in partial drawdown wetlands (72 %) than in high-water wetlands (77 %). In partial drawdown wetlands, emergent macrophytes (especially Typha spp. and Carex spp.) senesced significantly after the first year of lowered water levels but senescent areas decreased over following years. Plants were not completely dead in dewatered areas and emergent stands recovered by the third year after drawdown. Open water area in the partial drawdown wetlands gradually decreased due to clonal expansion of Sparganium spp. Vegetation areas in high-water wetlands remained unchanged throughout the study period. Although partial water-level drawdowns temporarily influenced the growth of emergent macrophytes they did not expose the seed bank and did not result in substantial, prolonged changes in spatial arrangement of vegetation areas. The combination of high-resolution satellite imagery, object-based classification and logistic modeling was useful for documenting vegetation response to management in these remote, boreal wetland systems.																	0277-5212	1943-6246				DEC	2012	32	6					1091	1102		10.1007/s13157-012-0339-z							WOS:000311540400010						
J	Gosper, CR; Yates, CJ; Prober, SM				Gosper, Carl R.; Yates, Colin J.; Prober, Suzanne M.			Changes in plant species and functional composition with time since fire in two mediterranean climate plant communities	JOURNAL OF VEGETATION SCIENCE												Question Do floristic composition and plant functional type (PFT) richness and dominance change with time since fire, in the directions predicted through consideration of their fire response traits? Location Two vegetation communities in the globally significant biodiversity hotspot of south-western Australia: mallee, dominated by resprouters, and mallee-heath, dominated by non-resprouters. Methods Species richness and cover were sampled in replicated plots across a time since fire gradient ranging from 2 to >55yr post-fire, using a space-for-time approach. Species were allocated to PFTs according to traits relevant to the processes of vegetation change underpinning the initial floristic composition model of vegetation assembly: their capacity to resprout, the location and persistence of the seed bank, competitive stratum and longevity. Ordination and ANOVA were used to test for differences in floristic and PFT composition between young (<10yr post-fire), mature (1835yr) and old (>40yr) vegetation in each community. Results Plant functional type and floristic analyses were similar, showing substantial changes in the composition of mallee-heath vegetation with time since fire, but not in mallee. The direction of change in PFT composition in mallee-heath was consistent with predictions, with increasing cover of non-resprouting, serotinous PFTs, an intermediate peak in cover of PFTs with persistent soil-stored seed banks, and decreasing cover of post-fire ephemerals and non-resprouting, non-serotinous dwarf shrubs, herbs and graminoids with increasing time since fire. Success in predicting changes in PFT dominance in mallee was lower. Conclusions The similarity of floristic and PFT analyses suggest that these approaches are interchangeable for characterizing vegetation change with increasing time since fire. PFTs were more effective for predicting fire response trajectories in the vegetation community dominated by non-resprouting, serotinous shrubs (mallee-heath) than that dominated by resprouting, serotinous trees (mallee). The underlying vegetation assembly model and PFTs used appear suitable for broader application in fire-prone communities with competitive dominance by non-resprouting, serotinous shrubs, but less so in communities dominated by other PFTs.				Gosper, Carl/C-1206-2008; Prober, Suzanne/G-6465-2010	Gosper, Carl/0000-0002-0962-5117; Prober, Suzanne/0000-0002-6518-239X												1100-9233	1654-1103				DEC	2012	23	6					1071	1081		10.1111/j.1654-1103.2012.01434.x							WOS:000310798600008						
J	Cao, DC; Baskin, CC; Baskin, JM; Yang, F; Huang, ZY				Cao, Dechang; Baskin, Carol C.; Baskin, Jerry M.; Yang, Fan; Huang, Zhenying			Comparison of germination and seed bank dynamics of dimorphic seeds of the cold desert halophyte Suaeda corniculata subsp mongolica	ANNALS OF BOTANY												Differences in dormancy and germination requirements have been documented in heteromorphic seeds of many species, but it is unknown how this difference contributes to maintenance and regeneration of populations. The primary aim of this study was to compare the seed bank dynamics, including dormancy cycling, of the two seed morphs (black and brown) of the cold desert halophyte Suaeda corniculata and, if differences were found, to determine their influence on regeneration of the species. Seeds of the two seed morphs were buried, exhumed and tested monthly for 24 months over a range of temperatures and salinities, and germination recovery and viability were determined after exposure to salinity and water stress. Seedling emergence and dynamics of the soil seed bank were also investigated for the two morphs. Black seeds had an annual dormancy/non-dormancy cycle, while brown seeds, which were non-dormant at maturity, remained non-dormant. Black seeds also exhibited an annual cycle in sensitivity of germination to salinity. Seedlings derived from black seeds emerged in July and August and those from brown seeds in May. Seedlings were recruited from 26 of the black seeds and from 28 of the brown seeds in the soil, and only 05 and 04 of the total number of black and brown seeds in the soil, respectively, gave rise to seedlings that survived to produce seeds. Salinity and water stress induced dormancy in black seeds and decreased viability of brown seeds. Brown seeds formed only a transient soil seed bank and black seeds a persistent seed bank. The presence of a dormancy cycle in black but not in brown seeds of S. corniculata and differences in germination requirements of the two morphs cause them to differ in their germination dynamics. The study contributes to our limited knowledge of dormancy cycling and seed bank formation in species producing heteromorphic seeds.				Cao, Dechang/X-3232-2019; huang, zhenying/C-5969-2015													0305-7364					DEC	2012	110	8					1545	1558		10.1093/aob/mcs205							WOS:000311643900004	22975287					
J	Gonzalez, SL; Ghermandi, L				Gonzalez, S. L.; Ghermandi, L.			Comparison of methods to estimate soil seed banks: the role of seed size and mass	COMMUNITY ECOLOGY												There are two main methods for estimating seed density and species composition of soil seed banks: manual seed extraction and seedling emergence. These methods were used to determine and compare seed density and species composition in the soil of a natural grassland in Patagonia. Additionally, known amounts of seeds of different sizes from Patagonian grassland species were mixed with soil to evaluate the efficiency of the seed extraction method, and determine their recovery percentage. Seed density found in the grassland soil with the extraction method was four times higher than that found with the seedling emergence method. Through the use of these two methods, there was very little overlap found in species composition. Small seeds (< 1 mm) were only found with the seedling emergence method, whereas the seeds of species with specific germination requirements were found with the seed extraction method. Seed recovery of grassland species varied from 2.5% for smaller seeds (Erophila verna) to 100% for larger seeds (Rumex acetosella) with the seed extraction method. This method was more effective in detecting seeds of large-seeded species. Discrepancies in seed detection between both methods may be related to seed dormancy, specific germination requirements, seed size and mass. These two methods are necessary to describe seed density and seed bank composition.																	1585-8553	1588-2756				DEC	2012	13	2					238	242		10.1556/ComEc.13.2012.2.14							WOS:000311361200014						
J	Li, YY; Dong, SK; Wen, L; Wang, XX; Wu, Y				Li, Yuan-yuan; Dong, Shi-kui; Wen, Lu; Wang, Xue-xia; Wu, Yu			Soil seed banks in degraded and revegetated grasslands in the alpine region of the Qinghai-Tibetan Plateau	ECOLOGICAL ENGINEERING												To assess the role of soil seed banks in restoring degraded grasslands in the alpine region of the Qinghai-Tibetan Plateau (QTP), we studied the similarity of species composition between aboveground vegetation and soil seed banks in alpine grasslands at different degradation levels and in revegetated grasslands in different years since restoration across different seasons (spring, summer and autumn). One-way analysis of variance (ANOVA) was applied to compare differences in the soil seed bank among the native grasslands in different degraded states, in the revegetated grasslands across years since restoration and seasonal changes. The Sorenson similarity index and detrended correspondence analysis (DCA) were applied to examine the similarity of species composition in the soil seed bank and aboveground vegetation. It was found that the highest and lowest soil seed density occurred in autumn (October) and summer (July), respectively. We also explored the changes about transient and persistent soil seed banks. Basically, we found that all experimental plots were inclined to choose transient seed banks rather than persistent seed banks expect for non-degraded and 5 year restoration grasslands. There were significant differences in soil seed density among the degraded grasslands and among the different aged revegetated grasslands (P < 0.05). Soil seed density increased with decreasing levels of degradation while it increased with age since restoration. We also explored the seed density among three functional groups (grasses, sedges and forbs) and found that forbs had the highest soil seed density. A low similarity of species composition between soil seed banks and aboveground vegetation in the degraded grasslands implied that the seed bank contributed little to the restoration of the aboveground vegetation in these degraded grasslands. A high similarity of species composition between soil seed banks and aboveground vegetation in the artificially restored grasslands indicated that the seed soil bank was important in maintaining the vegetation structure and cover in the established grasslands. (C) 2012 Elsevier B.V. All rights reserved.																	0925-8574	1872-6992				DEC	2012	49						77	83		10.1016/j.ecoleng.2012.08.022							WOS:000320931100012						
J	Cabaco, S; Santos, R				Cabaco, Susana; Santos, Rui			Seagrass reproductive effort as an ecological indicator of disturbance	ECOLOGICAL INDICATORS												The available information on the changes in the reproductive effort (RE) of seagrasses in response to disturbances was reviewed and analysed to assess if seagrasses invest in RE when disturbed, and if this response is related to specific types of disturbance or seagrass traits. In 72% of the documented cases RE increased with disturbance, in 25% it decreased, and in 3% no changes were reported. Overall, seagrass RE increased 4-fold with disturbance. Anthropogenic disturbances had the highest impact on RE (a 13-fold increase); 3 times higher than the effect of natural disturbances. Mechanical and sedimentary/hydrodynamics disturbances caused the highest RE increase (9- and 5-fold, respectively). The positive RE response was significantly correlated with rhizome diameter of seagrasses, but not with shoot size (mass or length), suggesting that species with higher storage capacity have a higher capacity of investing in sexual reproduction when conditions deteriorate. Seagrasses showed a general trend of increasing RE under disturbance; this was evident regardless of the origin and type of disturbance, which suggests that changes in seagrass RE provide a valuable indicator of disturbance in coastal areas. (C) 2012 Elsevier Ltd. All rights reserved.				Cabaco, Susana/J-4547-2013; Santos, Rui O P/B-4168-2008	Cabaco, Susana/0000-0001-9369-0634; Santos, Rui O P/0000-0002-7861-4366												1470-160X					DEC	2012	23						116	122		10.1016/j.ecolind.2012.03.022							WOS:000307130300013						
J	Goodman, J; Walters, D; Bradley, K; Maschinski, J; Salazar, A				Goodman, Joie; Walters, Donald; Bradley, Keith; Maschinski, Joyce; Salazar, Ana			SEEDS OF ENDANGERED HARRISIA FRAGRANS FORM PERSISTENT SOIL SEED BANKS AND WITHSTAND ORTHODOX STORAGE CONDITIONS	HASELTONIA												Understanding soil seed-bank dynamics of endangered species is crucial for their effective management and conservation. Whether or not seeds of Harrisia fragrans Small, a U. S. endangered cactus endemic to Florida (USA) form persistent soil seed-banks or withstand drying and/or freezing under storage conditions was unknown. We conducted a seed burial experiment with seeds collected from three sites (North, Middle, and South) within the Savannas Preserve State Park, FL, USA. We buried the seeds in plots with three light conditions (sun, partial sun, and shade) at each of the three sites and tested their viability in germination trials after 3.5, 8, 11, 16, 19 and 23 months of burial in soil. Buried seeds remained alive throughout the 23 months of the study period with germination ranging from 64 to 100%, which suggests that this species forms a persistent soil seed-bank. Microhabitat conditions markedly affected seed-bank size and subsequent seed viability. Seeds from the South site exhibited higher and faster germination than seeds from the Middle or North sites. We also evaluated if H. fragrans seeds could withstand dry storage under low relative humidity (RH) and low temperature. In the laboratory 76% of seeds stored under 12% RH and -20 degrees C for 1 and 24 weeks germinated faster than seeds stored under 21-23 degrees C and 50% RH. Thus, the capacity of Harrisia fragrans to form a persistent soil seed bank influences population persistence. Its ability to be stored in orthodox ex-situ conditions offers viable options for its future conservation and regeneration.																	1070-0048	1938-2898				DEC	2012		18					85	94		10.2985/026.018.0111							WOS:000208941400011						
J	Zambrano-Navea, C; Bastida, F; Gonzalez-Andujar, JL				Zambrano-Navea, C.; Bastida, F.; Gonzalez-Andujar, J. L.			Herbicidal strategies to control Phalaris brachystachys in a wheat-sunflower rotation: a simulation approach	SPANISH JOURNAL OF AGRICULTURAL RESEARCH												Phalaris brachystachys is a common and troublesome weed in winter cereals in Mediterranean countries. A deterministic model was developed to simulate P. brachystachys seedbank dynamics in the wheat-sunflower rotation, a commonly practiced cropping system in southern Spain, under different herbicide-based management scenarios: no herbicide application, full herbicide dose (standard rate) and two reduced dose rates (75 and 50% of the standard rate). Without treatment, a steady increase of the seed bank is predicted up to an equilibrium level of 54,859 seeds m (2) (575 plants m (2)) after 25 years. Full dose herbicide applications in wheat years resulted in a progressive seed bank decline over years. Reducing the efficacy of the herbicide by using 50% or 75% of the recommended rate resulted in no long-term seed bank decline. Instead, a population increase until equilibrium densities is predicted. A sensitivity analysis showed that seedling survival and fecundity were the most sensitive demographic parameters under the full dose strategy, whereas fecundity and seedbank mortality were the most sensitive parameters under reduced dose strategies. Reduced dose strategies tended to be less sensitive than the full dose strategy. Simulations indicated that long-term control of this weed may be attained under full dose, highly effective, herbicide applications. Unless effectiveness could be maintained at very high levels, reduced herbicide doses may not be a recommendable option for the long-term control of this species in a wheat-sunflower rotation.				GONZALEZ-ANDUJAR, JOSE L./G-5671-2013	GONZALEZ-ANDUJAR, JOSE L./0000-0003-2356-4098; Bastida Milian, Fernando/0000-0001-6529-4394												1695-971X	2171-9292				DEC	2012	10	4					1101	1106		10.5424/sjar/2012104-578-11							WOS:000312432300024						
J	Greet, J; Cousens, RD; Webb, JA				Greet, Joe; Cousens, Roger D.; Webb, J. Angus			Flow regulation affects temporal patterns of riverine plant seed dispersal: potential implications for plant recruitment	FRESHWATER BIOLOGY												1. Changes to the natural flow regime of a river caused by flow regulation may affect waterborne seed dispersal (hydrochory), and this may be an important mechanism by which regulation affects riverine plant communities. We assessed the effect of altered timing of seasonal flow peaks on hydrochory and considered the potential implications for plant recruitment. 2. We sampled hydrochory within five lowland rivers of temperate Australia, three of which are regulated by large dams. These dams are operated to store winter and spring rains and release water in summer and autumn for agriculture. At three sites on each river, hydrochory was sampled monthly for 12 months using passive drift nets. The contents of the drift samples were determined using the seedling-emergence method. 3. More than 33 000 seedlings from 142 taxa germinated from the samples. In general, more seeds and taxa were observed in the drift at higher flows. By altering the period of peak flows from winterspring to summerautumn, flow regulation similarly affected the period of peak seed dispersal. The effect of regulation on seed dispersal varied between taxa depending on their timing of seed release and whether or not they maintain a persistent soil seed bank. 4. Hydrochory in rivers is a product of flow regime and the life history of plants. By altering natural flow regimes and thus hydrochorous dispersal patterns, flow regulation is likely to affect adversely the recruitment of native plant species with dispersal phenologies adapted to natural flow regimes (such as many riparian trees and shrubs) and encourage the spread of non-native (exotic) species. 5. Changes to hydrochorous dispersal patterns are an important mechanism by which altered flow timing affects riverine plant communities. Natural seasonal flow peaks (in this case spring) are likely to be important for the recruitment of many native riparian woody taxa.				Webb, James/F-8001-2011	Webb, James/0000-0003-0857-7878												0046-5070	1365-2427				DEC	2012	57	12					2568	2579		10.1111/fwb.12028							WOS:000310346900012						
