PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	RUSSELLSMITH, J; LUCAS, DE				RUSSELLSMITH, J; LUCAS, DE			REGENERATION OF MONSOON RAIN-FOREST IN NORTHERN AUSTRALIA - THE DORMANT SEED BANK	JOURNAL OF VEGETATION SCIENCE												As part of a wider study examining regeneration pathways in monsoon rain forest vegetation in northern Australia, the dormant component of the soil seed bank was assessed by storing soil samples for over six dry season months, before watering in shade-house trials. Six soil samples were collected from each of 34 sites broadly representative of the range of regional monsoon rain forest vegetation. Four floristic seed bank groups were derived through TWINSPAN classification. Mean group densities of germinants ranged from 25-144/M2. Dormant seed banks were least dense, and most sparsely distributed, in sandy soils. Seed bank samples were dominated by woody pioneer monsoon rain forest species, especially figs; exotic weeds and savanna taxa (e.g. Poaceae) were relatively more common at seasonally dry sites. Dormant seed banks comprised species mostly present in the standing vegetation, although a small number of germinants represented species not growing at half the sites. Regeneration of woody pioneers from dormant seed banks is least likely to be of importance on infertile, seasonally dry sites.																	1100-9233					APR	1994	5	2					161	168		10.2307/3236148							WOS:A1994NN71400003						
J	MALLIK, AU; ROBERTS, BA				MALLIK, AU; ROBERTS, BA			NATURAL REGENERATION OF PINUS-RESINOSA ON BURNED AND UNBURNED SITES IN NEWFOUNDLAND	JOURNAL OF VEGETATION SCIENCE												Natural regeneration of Pinus resinosa (red pine) seedlings around mature trees was studied in burned and unburned stands. Growth inhibitory effects of the forest organic matter on red pine seedlings was tested by a stair-step experiment using leachate of forest soil monoliths and also by a seed germination bio-assay using forest floor substrates. To test if higher burning temperatures can remove the allelopathic effects of red pine-Kalmia organic matter, a laboratory bioassay was conducted by germinating red pine seeds on the organic matter burned at 200, 400, 600 and 800-degrees-C. Deposition of dry needles and a thick duff layer under red pine stands affected seedling establishment. Red pine seedling establishment increased with the decreasing thickness of duff layer away from the stump of the seed-bearing trees. Wildfire helped in removing the duff layer and increased seedling establishment. A high fuel load within a 0 - 1 m radius around the tree stump caused a deep burn of the organic matter including part of the soil seed reserve. On a burned-over surface, more seedlings established in a band between 1 and 2 m around the stump than inside and outside the band. Primary root growth of red pine was severely inhibited when the seedlings were grown in unburned forest floor organic matter where Kalmia was the principal understory species. Water leachate of a Pinus resinosa-Kalmia soil monolith was inhibitory to red pine seedling growth. In greenhouse conditions, the seedlings grew well in burned-over soil from a Pinus resinosa stand. Burned organic matter from a red pine forest showed an increase in pH with a burning temperature of 600-degrees-C. Primary root growth of red pine seedlings was similarly increased with increasing temperature up to 600-degrees-C; at higher temperatures the root length of seedlings did not increase any further.																	1100-9233					APR	1994	5	2					179	186		10.2307/3236150							WOS:A1994NN71400005						
J	BELLINDER, RR; GUMMESSON, G; KARLSSON, C				BELLINDER, RR; GUMMESSON, G; KARLSSON, C			PERCENTAGE-DRIVEN GOVERNMENT MANDATES FOR PESTICIDE REDUCTION - THE SWEDISH MODEL	WEED TECHNOLOGY					Symposium on Herbicide Reduction Efforts in North-America: Where Do We Go From Here	FEB   08, 1993	DENVER, CO	WEED SCI SOC AMER				In 1985, the Swedish government mandated a 50% reduction in agricultural pesticide use by 1990. The reference point was based on the average of total pesticide sales (kg ai) between 1981 and 1985. The goal was to halve the risks to users and to the environment. A two-pronged approach dealing with risk and with the actual reduction in agricultural pesticide use was developed. By 1991, 215 'unsafe' or less effective pesticide products were withdrawn by producers or cancelled by the National Chemical Inspectorate, leaving only 322 registered. Additionally, the government was able to report a 47% reduction in agricultural pesticide use where 64, 54, and 2% reductions occurred in insecticides, herbicides, and fungicides, respectively. However, the treated area did not decrease. Pesticide reduction was achieved largely in cereal grain production by switching from high-dose to low-dose herbicides, reducing rates of herbicides, removal of inactive isomers from racemic mixtures, cancellation of TCA for quackgrass control, increased set-aside, and improved sprayer precision. During the same 5-yr period, Scotland achieved an equivalent reduction without government intervention, indicating that the reductions were largely due to changing herbicide technology. Determining the need for similar programs must take into account: 1. initial use rates (in 1987, average total pesticide use rates in the U.S. and in Sweden were 1.8 and 1.5 kg ai/ha, respectively, and following the mandate period, Swedish use has decreased to 0.8 kg ai/ha); 2. measurement criteria; and 3. the long-term effect of reducing herbicide rates on replenishing the soil weed seed bank reserves.																	0890-037X					APR-JUN	1994	8	2					350	359									WOS:A1994NV58100030						
J	PRINZIE, TP; CHMIELEWSKI, JG				PRINZIE, TP; CHMIELEWSKI, JG			SIGNIFICANCE OF ACHENE CHARACTERISTICS AND WITHIN-ACHENE RESOURCE-ALLOCATION IN THE GERMINATION STRATEGY OF TETRAPLOID ASTER PILOSUS VAR PILOSIS (ASTERACEAE)	AMERICAN JOURNAL OF BOTANY												The interrelationships among achene weight, allocation to embryo and pericarp, and germination time were determined for 500 stratified achenes of tetraploid Aster pilosus Willd. var. pilosus. Only 52.6% of the achenes germinated. Germinated achenes were significantly heavier than ungerminated achenes. Germination time was independent of achene weight and embryo weight, but varied inversely with pericarp weight. Variable achene weight is evolutionarily advantageous. Heavy achenes are at an advantage in that their proportionately larger embryos and thinner pericarps facilitate germination, promoting competitive establishment of seedlings. Lighter achenes are also at an advantage through increased dispersibility, and their relatively thick pericarp provides a persistent seed bank. Evolutionary pressures presumably maintain the variability in achene weight of var, pilosus. These results are discussed in the context of the early midsuccessional ecology of var. pilosus.																	0002-9122					MAR	1994	81	3					259	264		10.2307/2445451							WOS:A1994NB04000001						
J	BYRNE, MM				BYRNE, MM			ECOLOGY OF TWIG-DWELLING ANTS IN A WET LOWLAND TROPICAL FOREST	BIOTROPICA												Ants of tropical wet forests are common, yet practically unstudied, despite their importance in nutrient cycling and seed bank dynamics. I investigated the ecology of a leaf litter assemblage of twig-dwelling ants in lowland tropical wet forest and contrasted it with the better known ecologies of ground- and tree-dwelling ants. Nest densities at La Selva, Costa Rica were high (7.48 nests/m2) and potential nest sites were abundant. Colonies moved frequently (residence times for species ranged from 35 to 146 days) from one twig nest to another, occupying a wide range of twig types. Experiments with artificial nests showed that colonization was not reduced by the presence of resident ant colonies. Queenright nests (in which at least one queen is present) and queenless workers, as well as dealate queens, colonized artificial nests. Activity times and diet composition did not differ between the two species with largest sample sizes; workers were active under most conditions. Despite their abundance, twig-dwelling ants are apparently limited neither by availability of nest sites nor food. Many of the 32 species found coexisting at La Selva may be limited by high mortality during alate dispersal or colony movement.																	0006-3606					MAR	1994	26	1					61	72		10.2307/2389111							WOS:A1994NE09100008						
J	HAMILTON, MB				HAMILTON, MB			EX-SITU CONSERVATION OF WILD PLANT-SPECIES - TIME TO REASSESS THE GENETIC ASSUMPTIONS AND IMPLICATIONS OF SEED BANKS	CONSERVATION BIOLOGY												Ex situ conservation of wild plant species through seed banking is currently being recommended as a conservation strategy to help preserve the biological and genetic diversity of wild plants. Here I argue that ex situ collections may be ineffective at preserving genetic diversity and the evolutionary potential of populations for adaptive or neutral evolution Treating the collection of genetic variation for seed banks as simply a problem in efficient sampling of neutral, allelic genetic polymorphism is a limited view of the types and organization of genetic variation present in wild plant species. Perspectives on genetic variation from neutral alleles to quantitative variation are necessary when considering evolutionary change, Quantitative genetic variation and genetic correlations determine the degree and form of response to natural selection on polygenic traits. Population variation in the amount of quantitative genetic variation or structure of genetic correlations argues that different populations will respond differently to the action of natural selection and are therefore unique evolutionary entities. Unavoidable selection on single traits will cause indirect selection on genetically correlated traits, possibly resulting in phenotypic changes and a reduction of genetic variation Genotype-by-environment interactions demonstrate that the success of releasing seed bank genotypes in natural populations is dependent on the likelihood that seed bank material contains genotypes of high relative fitness in introduction habitats. Such actions can cause introduction of nonadaptive genotypes that will depress population fitness. Because not all types of genetic variation are highly positively correlated, sampling methods based on the neutral theory of alleles or allelic data will not necessarily capture representative quantitative genetic variation More research on the relationship and evolutionary significance of allelic and quantitative genetic variation in collections and wild populations is needed Initial and ongoing data on the fate of different types of genetic variation are required to determine the relative success or failure of ex situ conservation methods and to test assumptions of current programs. In situ conservation of ecosystems may offer distinct advantages for many plant species by preserving both genetic and ecological information.					Hamilton, Matthew/0000-0002-0872-8704												0888-8892					MAR	1994	8	1					39	49		10.1046/j.1523-1739.1994.08010039.x							WOS:A1994NC66200009						
J	SACH, W; SCHRAUTZER, J				SACH, W; SCHRAUTZER, J			DYNAMICS OF PHYTOMASS AND NUTRIENTS AND FLORISTIC CHANGES OF RANUNCULO-ALOPECURETUM GENICULATI TX-37 UNDER EXTENSIVE AGRICULTURAL PRACTICE	FLORA												In Schleswig-Holstein, the change of fen vegetation on peaty soils in the last decades is characterized by the development of Calthion vegetation types into species-poor Ranunculo-Alopecuretum geniculati caused by intensive agricultural use. Within the scope of the projekt, ''Ecosystem Research in the Vicinity of Bornhoeveder chain of lakes'', the seasonal dynamics of phytomass and nutrients of extensively used Ranunculo-Alopecuretum stands were observed with respect to the possibility of regeneration to species-rich wet meadows. Floristic observations revealed that throughout a period of five years with annual hay-making without fertilization, no characteristic species of wet meadows have established themselves. This indicates that the environmental conditions have not effectively changed yet. The high production of above-ground stand phytomass indicates yet a good availability of nutrients, especially of nitrogen. The dynamics of nitrogen yield in the above-ground phytomass showed that in order to achieve an efficient impoverishment of soil nutrients, it is necessary to cut the vegetation at least twice a year. Additionally, this management practice interferes positively with the structure of the plant composition. The success of restoration moreover depends on the biotic potential (recent vegetation, neighbouring vegetation, seed bank). In the investigated vegetation types the seed bank contains no characteristic species of wet meadows. Therefor apart from suitable management practices. a successful restoration of species-poor Ranunculo-Alopecuretum requires much more time.																	0367-2530					MAR	1994	189	1					37	50									WOS:A1994NG32500003						
J	WARR, SJ; KENT, M; THOMPSON, K				WARR, SJ; KENT, M; THOMPSON, K			SEED BANK COMPOSITION AND VARIABILITY IN 5 WOODLANDS IN SOUTH-WEST ENGLAND	JOURNAL OF BIOGEOGRAPHY												This paper examines the species composition and variability of the seed banks associated with four lowland woodlands and one upland woodland in south-west England. The sites studied are conifer plantations and neglected and coniferized coppice. The sampling covers a range of stand types, stand ages and management systems, on both acidic and basic soils. Within and between site comparisons are made of buried seed densities and of numbers of species present in both seed banks and ground flora. These are then compared with woodland seed bank studies. The depth distribution of seeds in the soil at the five sites is discussed. The final discussion focuses on the species generally present in and absent from woodland seed banks and the effects of coniferization and neglect.																	0305-0270					MAR	1994	21	2					151	168		10.2307/2845469							WOS:A1994PE71100003						
J	HOULE, G				HOULE, G			SPATIOTEMPORAL PATTERNS IN THE COMPONENTS OF REGENERATION OF 4 SYMPATRIC TREE SPECIES - ACER-RUBRUM, A-SACCHARUM, BETULA-ALLEGHANIENSIS AND FAGUS-GRANDIFOLIA	JOURNAL OF ECOLOGY												1 The spatiotemporal patterns of seeds in the seed rain and the seed bank, and of seedlings may have important, ecologically adaptive implications for a species, particularly with regard to natural disturbance and forest dynamics. One may look for specific assemblages of traits corresponding to various 'strategies' of regeneration enabling species to coexist in the face of an ever-changing environment. Species differing in shade tolerance and occupying the same habitat would be expected to have such contrasting assemblages of regeneration traits. 2 Here, I present an analysis of the spatiotemporal patterns of the seeds in the seed rain and the seed bank, and of newly emerged seedlings of Betula alleghaniensis, Acer rubrum, A. saccharum, and Fagus grandifolia. The study covers a four-year period and considers two spatial scales (stand and microsite). The species studied are typical of the hardwood forest of eastern North America and represent an increasing gradient of shade tolerance from Betula to Fagus. 3 Of the traits considered, only seed bank type and grain of dispersion, and seedling and seed bank dispersion patterns were useful discriminators between the four species studied. Shade intolerant species tended to have a persistent, coarse-grained and contagious seed bank, with newly emerged seedlings contagiously dispersed, while shade tolerant species often had a transient, finer-grained and randomly dispersed seed bank, with newly emerged seedlings randomly dispersed. 4 The widely held belief that species must differ in many key-characters in order to coexist has led to the search for coevolved assemblages of regeneration traits for sympatric species. However, when these traits are analysed in detail, few, if any such assemblages can be identified. Environmental heterogeneity in space and in time, from both biotic and abiotic sources, appears to favour the maintenance of some flexibility in the expression of regeneration traits.																	0022-0477					MAR	1994	82	1					39	53		10.2307/2261384							WOS:A1994NL94400006						
J	BULLOCK, JM; HILL, BC; SILVERTOWN, J				BULLOCK, JM; HILL, BC; SILVERTOWN, J			DEMOGRAPHY OF CIRSIUM-VULGARE IN A GRAZING EXPERIMENT	JOURNAL OF ECOLOGY												1. The complete demographies of 16 populations of Cirsium vulgare were followed in a replicated experiment. The experiment was a factorial combination of two intensities of sheep grazing in each of three seasons - winter (grazed or ungrazed), spring (grazed or ungrazed), and summer (light or heavy grazing) giving eight treatments in two blocks 2 For 6 years from 1987 to 1992 the population sizes of C. vulgare were monitored in each of the 16 paddocks. After 1989 grazing in spring or winter or increased grazing in summer all increased population sizes. Population sizes fluctuated widely between years. 3 The effects of the grazing treatments and plant sizes on the transitions between nine life-history stages were determined. There were no grazing effects on seed numbers per flowerhead, postdispersal seed survival or between year seed survival in the seed bank. 4 More-intense summer or winter grazing increased seedling emergence by increasing the proportion of microsites with no canopy or with no litter. Emergence was found to respond positively to these factors. Seedling survival was increased by winter or spring grazing and winter grazing increased the year-to-year survival of small and medium-sized rosettes. These effects probably occurred through selective grazing decreasing competition from the dominant grasses. Larger rosettes had lower mortality rates which were unaffected by the grazing treatments. 5 There was a minimum rosette size threshold for flowering above which flowering probability increased with size. Because winter grazing increased the survival of smaller rosettes it increased the proportion of smaller rosettes in the populations and thus decreased the proportion of rosettes flowering. By the same process winter grazing decreased the average size of flowering rosettes and, because smaller rosettes produced fewer flowerheads, this treatment decreased the flowerhead number of flowering rosettes. 6 The lepidopteran seed predator Eucosma cana attacked a larger proportion of heads on plants with more flowerheads. By decreasing the average number of flowerheads per flowering plant winter grazing decreased the proportion of flowerheads on a plant attacked. 7 Matrix analysis of life tables for each paddock showed that winter and spring grazing and increased summer grazing all significantly increased the population growth rate lambda. The population sizes of each paddock correlated significantly with the estimated lambda values. 8 Elasticity analysis was performed on each matrix and elasticity values within each matrix were summed to give a value for fecundity (e(F)), Stasis (e(L)) and growth (e(G)). Triangular ordination of e(F), e(L) and e(G) showed that lambda became more sensitive to small changes in fecundity and less sensitive to small changes in stasis as grazing intensity increased.				Bullock, James M/F-9997-2011													0022-0477					MAR	1994	82	1					101	111		10.2307/2261390							WOS:A1994NL94400012						
J	ZAMMIT, C; ZEDLER, PH				ZAMMIT, C; ZEDLER, PH			ORGANIZATION OF THE SOIL SEED BANK IN MIXED CHAPARRAL	VEGETATIO												Seed densities, estimated from germinations under glasshouse conditions, were determine for fire-treated and control soils sampled from north and south facing stands of mixed Adenostoma fasciculatum - Ceanothus greggii chaparral that last burned 10, 17, 36, 62 and 86 years before 1987. A total of 53 species was recorded. Total germinable seed density was not influenced by aspect nor by an experimental fire treatment, however, densities varied significantly, but not predictably, over the time since fire sequence. Species diversity was significantly lower in the 86 year old stand, but neither diversity or richness was influenced by the fire treatment. Soils from north facing slopes supported a higher species diversity overall, and seed densities of six species were significantly higher on north than on south slopes. We identify two functional groups in the seed bank on the basis of the direct effects of fire on seed densities: a fire-dependent group, comprising 6 species and about 21 % of the total seed bank, in which germinable densities increased after the fire treatment, and a fire-independent group, made up of 11 species and almost two-thirds of the seed bank. The fire-independent group is further separated into two: a shrub-centred sub-group (Crassula erecta, Filago californica, Pterostegia drymarioides, Streptanthus heterophyllus and Cryptantha intermedia) maintained larger seed banks in older stands and was associated with shrub cover; and an opportunistic sub-group (Camissonia hirtella, Gnaphalium chilense, Mimulus pilosus and Senecio vulgaris) tended to have larger seed banks in younger stands and was associated with canopy gaps. Overall, the soil seed assemblage from this mixed chaparral does not appear to be tightly coupled to fire-generated opportunities for recruitment. The reason for this is that the fire-dependent group represents only 6 species. In addition, among the fire-independent species, the shrub-centred group of 5 annuals made up almost 40% of total soil seed density. This group shows ecological and taxonomic affinities with desert annuals.																	0042-3106					MAR	1994	111	1					1	16									WOS:A1994NC75700001						
J	BERTILLER, MB; CORONATO, F				BERTILLER, MB; CORONATO, F			SEED BANK PATTERNS OF FESTUCA-PALLESCENS IN SEMIARID PATAGONIA (ARGENTINA) - A POSSIBLE LIMIT TO BUNCH REESTABLISHMENT	BIODIVERSITY AND CONSERVATION												The pre- and postdispersal spatial patterns of the germinable seed bank of Festuca pallescens were evaluated in semiarid grasslands of Patagonia disturbed by sheep grazing. Before dispersal, the seed bank showed spatial heterogeneity and was significantly smaller than the postdispersal seed bank. The postdispersal seed bank was uniformly distributed in patches of bare soil. The size of the germinable seed bank varied with the topographic condition of sites. On slopes, bunches exhibited more panicles and the germinable seed bank was larger after dispersal and smaller before dispersal as compared with upland sites. Losses of the germinable seed bank during autumn and spring are partially accounted for by germination rates. Predominant westerly winds influenced the patterns of seed dispersal, but other agents such as predation or sheet wash may also be active, especially on slopes. The low persistence of the seed bank of F. pallescens, particularly at canopy gaps, indicates that this may constitute a primary control of the regeneration of this species in semiarid grasslands of Patagonia. Management of these grasslands for restoration should accordingly include practices oriented to an adequate replenishment of the germinable seed bank at these places.																	0960-3115					FEB	1994	3	1					57	67		10.1007/BF00115333							WOS:A1994MX95700006						
J	HOLUB, M				HOLUB, M			VERTICAL STRUCTURE OF THE SOIL SEED BANK BELOW WHEAT, SUGAR-BEET AND LUCERNE	BIOLOGIA												Based on the studies of soil seed bank at three localities near Tuchoraz (40 km east of Prague, Czech Republic) cropped with winter wheat, sugar beet and lucerne in the end of the summer the following main conclusions may be drawn: 1. The vertical distribution of seeds in the plots under the study was heterogeneous. 2. The majority of seeds were accumulated up to the dept of 30 cm. 3. Seeds of 5-6 species prevailed in the seed bank; however, the achenes of Chenopodium album agg. were absolutelly predominating. 4. Below lucerne, the highest total amount and species diversity of seeds were concentrated near the soil surface, having shown a rapid decrease towards the deeper layers. 5. Below annual crops, the quantity and species composition of seeds were reduced in the active zone of the soil (0-5 cm). A relatively homogeneous distribution of seeds up to the depth of 25-30 cm as well as a steep decrease of seed quantity and number of present species in the subsoil (30-40 cm) was found. 6. Regarding the distribution of seeds of the most frequent species with respect to the soil depth, there were the similar patterns.																	0006-3088					FEB	1994	49	1					53	57									WOS:A1994NT47900006						
J	HOLUB, M				HOLUB, M			LONG-TERM AND SEASONAL DYNAMICS OF THE SEED BANK IN ARABLE SOIL	BIOLOGIA												Short term and long term changes in the number of seeds and their species composition were studied in arable soils under an 8 years crop rotation. The following main conclusions were deduced from the results: The number of seeds in soil showed seasonal dynamics. Maximal numbers were found in the third and fourth quarter of year and minimal numbers were found in the second quarter. The maximal seasonal changes were in the active upper zone of soil. The changes in the seed content of the soil, were different in individual soil layers. There was minimal influence of crop rotation on the species composition of seeds of main species. The results confirm the general trends: seeds of 1-3 species have dominant roles in soil. The main part of a soil seed bank was created by a limited number of species whereas minimal number of seeds were in subsoil.																	0006-3088					FEB	1994	49	1					131	137									WOS:A1994NT47900023						
J	KOMULAINEN, M; VIENO, M; YARMISHKO, VT; DALETSKAJA, TD; MAZNAJA, EA				KOMULAINEN, M; VIENO, M; YARMISHKO, VT; DALETSKAJA, TD; MAZNAJA, EA			SEEDLING ESTABLISHMENT FROM SEEDS AND SEED BANKS IN FORESTS UNDER LONG-TERM POLLUTION STRESS - A POTENTIAL FOR VEGETATION RECOVERY	CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE												Seed germinability of some common dwarf shrubs and seed-bank composition were studied in young pine forests along a pollution gradient from Severonickel smelter in Monchegorsk, northern Russia. Samples for seed germination and seedbank trials were taken from sites representing different zones of pollution. Generally, germinability of dwarf shrub seeds was not affected by distance from pollution source, except for Empetrum nigrum ssp. hermaphroditum. The average density per site of seedlings that emerged from seed-bank samples varied between 278 and 416 seedlings/m(2). Empetrum nigrum sap. hermaphroditum and Betula sp. dominated in seed banks. Calluna vulgaris was also numerous at one site. As a whole, seedbank taxa were well represented in the above ground vegetation. There were no significant differences in seedling density between sites for dominant taxa. Our results indicate that seeds can retain viability even under a heavy pollution load and thus form a potential for vegetation recovery in polluted sites.																	0008-4026					FEB	1994	72	2					143	149		10.1139/b94-019							WOS:A1994NJ30900002						
J	KIRKMAN, LK; SHARITZ, RR				KIRKMAN, LK; SHARITZ, RR			VEGETATION DISTURBANCE AND MAINTENANCE OF DIVERSITY IN INTERMITTENTLY FLOODED CAROLINA BAYS IN SOUTH-CAROLINA	ECOLOGICAL APPLICATIONS												We manipulated the fire regime and soil disturbance in four grass-dominated Carolina bay wetlands during a prolonged drought period and examined vegetation composition and cover within dominant vegetation types prior to and after treatments. We used the seedling emergence technique to determine the role of the seed bank in the recovery process. Burning did not affect richness, evenness, or diversity (all vegetation types combined); however, soil tillage increased diversity, including both evenness and richness. Percent similarity of the vegetation before and after disturbance was greater in the burning treatment than in the tillage treatment, probably due to greater disruption of the rhizomes of the perennial vegetation by tillage. Vegetation types varied in degree of recovery, although dominance was not altered by either treatment. Several native fugitive species increased following disturbance, indicating that species coexistence in these Carolina bay wetlands depends on the life history characteristics of residual vegetation, as well as that of seed bank species. The seed bank (72 600 seedlings/m(2)) was larger and species richness (108 species) was greater than reported for most other freshwater wetlands. No differences in species richness, evenness, or diversity were detectable among the seed banks associated with different vegetation types in the bays. The floristic composition of the seed bank did not resemble the standing vegetation in patches dominated by large perennial grasses (Panicum hemitomon, Leersia hexandra, and Andropogon virginicus). In contrast, seed bank samples associated with vegetation dominated by an annual forb (Iva microcephala) or the small perennial grasses Panicum wrightianum or P. acuminatum var. unciphyllum more closely reflected the standing vegetation. Species appear to persist with recurring and multiple disturbances because of seed banks, rhizomes, morphological plasticity during inundation, sexual reproduction following inundation, and perenniality coupled with early sexual maturity. Conservation management of intermittently inundated wetlands should incorporate techniques to foster maintenance of endemic species richness and the recruitment of rare species. During periods of drought, it may be desirable to disturb the aggressive perennial vegetation to allow recruitment of less common species.																	1051-0761					FEB	1994	4	1					177	188		10.2307/1942127							WOS:A1994MU60500019						
J	THOMPSON, K; GREEN, A; JEWELS, AM				THOMPSON, K; GREEN, A; JEWELS, AM			SEEDS IN SOIL AND WORM CASTS FROM A NEUTRAL GRASSLAND	FUNCTIONAL ECOLOGY												1. Density of germinable seeds was determined in each of 128 blocks of surface soil, each 7 x 7 cm, together forming a 112 x 56 cm rectangle, taken from a lowland, species-poor sown grassland in Devon. 2. The turf contained only six species, but seeds of 27 species germinated from the soil. The commonest species in the turf, Festuca rubra, was absent from the seed bank. The second most frequent species in the seed bank, Coronopus didymus, was absent from the turf. Trifolium repens was common in both. The seeds of several weed species had survived in the soil for up to 10 years. 3. Buried seeds of all the common species were significantly clumped. For species common to both, there was no evidence of significant correlation between small-scale abundance in the turf and the seed bank. 4. From the beginning of September to the end of December 1986, all worm casts (339 in total) were collected from 1 m(2) of grassland adjacent to the seed bank sampling site. The location of each cast was recorded. Seeds present in casts were determined by germinating them and identifying the seedlings. 5. The rate of cast formation did not vary over the 4-month period. Distribution of casts and seeds in casts were both significantly clumped. 6. A total of 819 seeds was germinated from the casts, over 85% of which were Cerastium fontanum. Several other species known to be common in the soil seed bank, especially Coronopus didymus and Trifolium repens, were rare or absent in worm casts. Seeds in worm casts were significantly smaller than those in the seed bank.																	0269-8463					FEB	1994	8	1					29	35		10.2307/2390108							WOS:A1994MW76100004						
J	GUTTERMAN, Y; GINOTT, S				GUTTERMAN, Y; GINOTT, S			LONG-TERM PROTECTED SEED BANK IN DRY INFLORESCENCES OF ASTERISCUS-PYGMAEUS - ACHENE DISPERSAL MECHANISM AND GERMINATION	JOURNAL OF ARID ENVIRONMENTS																													0140-1963					FEB	1994	26	2					149	163		10.1006/jare.1994.1019							WOS:A1994MY80400004						
J	MENEY, KA; NIELSSEN, GM; DIXON, KW				MENEY, KA; NIELSSEN, GM; DIXON, KW			SEED BANK PATTERNS IN RESTIONACEAE AND EPACRIDACEAE AFTER WILDFIRE IN KWONGAN IN SOUTHWESTERN AUSTRALIA	JOURNAL OF VEGETATION SCIENCE												Post-fire seed germination, seedling mortality and seed banks were investigated in scrub-heath (kwongan) in SW Australia. Study species included herbaceous and woody, obligate seeders and resprouters in two non-bradysporous but significant plant families (Restionaceae and Epacridaceae). In all species, seedlings were recruited only in the first autumn-spring after fire and occurred in similar densities as the estimated germinable annual seed input. Seedlings were absent from unburnt vegetation. Although most species retained some residual seeds after fire, tests (excised embryo culture) indicated that a negligible number of seeds were germinable. Regardless of fire response or species, there appeared to be a large loss of seeds each year and in most cases, only a small proportion of the annual seed production was used in post-fire recovery of plants. Based on seedling:parent ratios, all species had the capacity to reconstitute parent densities from germinants in the first year after fire, but high seedling mortality and no further recruitment resulted in less seedlings than replacements for four resprouter Restionaceae and three Epacridaceae (all obligate seeders) at the end of the third year after fire.				dixon, kingsley w/A-8133-2016; Dixon, Kingsley W/B-1042-2011	dixon, kingsley w/0000-0001-5989-2929; 												1100-9233					FEB	1994	5	1					5	12		10.2307/3235632							WOS:A1994NE18400002						
J	MILBERG, P; HANSSON, ML				MILBERG, P; HANSSON, ML			SOIL SEED BANK AND SPECIES TURNOVER IN A LIMESTONE GRASSLAND	JOURNAL OF VEGETATION SCIENCE												The vegetation and soil seed bank in a limestone grassland in southern Sweden were studied in permanent 1-m2 subplots which had been either grazed or not grazed for 17 yr. Of the 92 species recorded, 18 were present only in the seed-bank, 28 were more frequent and 24 were less frequent in the seed bank than in the vegetation and 22 were not detected in the seed bank. Among the species present in the seed bank, therophytes were over-represented. Species turnover in the vegetation was estimated from presence/absence data collected in 1980, 1986 and 1990. Turnover was high, but there were no differences between grazed and ungrazed subplots. The turnover for individual species was also high in many cases. There was no clear relationship between the turnover of a species and its presence in the persistent seed bank.				Milberg, Per/G-6153-2012; Per, Milberg/C-2618-2009	Milberg, Per/0000-0001-6128-1051; 												1100-9233					FEB	1994	5	1					35	42		10.2307/3235635							WOS:A1994NE18400005						
J	LINDER, CR; SCHMITT, J				LINDER, CR; SCHMITT, J			ASSESSING THE RISKS OF TRANSGENE ESCAPE THROUGH TIME AND CROP-WILD HYBRID PERSISTENCE	MOLECULAR ECOLOGY					Symposium on Ecological Implications of Transgenic Plant Release	NOV 30-DEC 02, 1992	UNIV MARYLAND, COLLEGE PK, MD		UNIV MARYLAND			Transgenes introduced into crops can escape in time, as well as space, via the seed bank. For annual plants, especially ruderals, seed bank behaviour may be the most important factor determining population persistence. Crop seeds may exhibit some dormancy and germination cueing in the soil but are expected to be less able to persist than their wild relatives, which often have considerable dormancy and longevity, as well as effective germination cueing responses. Crop-wild hybrids may have seed bank characteristics more suited to persistence, and maternal effects may favour persistence of hybrids having wild plants for their female parent. Escape of transgenes via crop-wild hybrids presents unique concerns not present for crops. Hybrids can undergo natural selection and may back-cross with wild plants. We suggest methods that can be used in conjunction with evaluation of the relative fitness of crop-wild hybrids that will determine the likelihood of back-crossing. Accurate assessment of escape in time and transgene persistence via crop-wild hybrids requires proper plant materials. We emphasize the use of null segregants as controls for transgenic crops and for generating crop-wild hybrid controls for transgenic hybrids. Since good empirical and theoretical understanding of how individual genes influence the fate of plants in different environments is lacking, evaluation of escape in time and the persistence of transgenes via crop-wild hybrids should be on a case-by-case basis.																	0962-1083					FEB	1994	3	1					23	30									WOS:A1994MX35900004						
